date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2018-09-01",16.6279,12.9429,21.6981,8.5709,0.0100,86400.0,0
"2018-09-02",19.1256,15.2102,24.4659,9.7029,0.0106,86400.0,0
"2018-09-03",23.4551,20.0209,29.0644,10.8359,0.0112,86400.0,0
"2018-09-04",24.5987,21.1822,27.7048,3.0948,0.0060,86400.0,0
"2018-09-05",22.9089,19.0098,27.3243,8.6717,0.0100,86400.0,0
"2018-09-06",23.4341,20.9212,29.0960,5.6672,0.0087,75588.0,0
"2018-09-07",16.8959,15.3118,18.8340,0.7357,0.0034,64797.0,1
"2018-09-08",15.2389,11.9270,17.5459,1.9220,0.0047,86400.0,0
"2018-09-09",10.5350,8.1344,13.1897,1.9523,0.0048,86400.0,0
"2018-09-10",10.7800,8.6066,13.4880,2.8575,0.0058,83601.0,0
"2018-09-11",16.1289,11.6664,21.9840,11.2470,0.0114,86400.0,0
"2018-09-12",18.3410,16.1387,20.7785,1.6608,0.0044,86397.0,0
"2018-09-13",17.1279,15.6711,20.3946,2.1520,0.0050,86400.0,0
"2018-09-14",18.2789,15.0180,23.2461,6.0303,0.0084,86400.0,0
"2018-09-15",19.4817,15.9607,24.8471,7.8049,0.0095,86400.0,0
"2018-09-16",21.2848,16.2777,27.4306,10.2027,0.0109,86400.0,0
"2018-09-17",20.4730,17.9173,23.8992,2.6614,0.0056,86400.0,0
"2018-09-18",19.8730,18.1928,22.8551,1.7916,0.0046,86400.0,0
"2018-09-19",18.0419,14.7536,20.5641,1.9847,0.0048,86400.0,0
"2018-09-20",13.8455,12.0886,16.3012,1.7565,0.0045,86400.0,0
"2018-09-21",13.9950,12.4731,16.6298,2.2717,0.0051,86400.0,0
"2018-09-22",15.8383,11.6291,18.3580,2.8043,0.0057,86400.0,0
"2018-09-23",11.0881,7.5622,13.5511,2.7656,0.0057,86400.0,0
"2018-09-24",9.8010,8.0979,12.5835,1.5142,0.0044,79881.0,0
"2018-09-25",9.6452,6.1147,15.9246,8.4628,0.0099,86400.0,0
"2018-09-26",19.9716,15.8199,23.3502,4.5564,0.0073,86400.0,0
"2018-09-27",15.7364,11.7403,21.7602,5.3597,0.0079,86400.0,0
"2018-09-28",11.5583,10.0650,14.0160,1.3041,0.0039,86400.0,0
"2018-09-29",12.8099,9.9833,16.8956,5.0537,0.0076,86400.0,0
"2018-09-30",11.8252,7.4782,15.4785,4.5332,0.0072,86400.0,0
