date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2018-02-01",,,,,,0.0,1
"2018-02-02",,,,,,0.0,1
"2018-02-03",,,,,,0.0,1
"2018-02-04",,,,,,0.0,1
"2018-02-05",-1.7979,-4.7217,0.4149,2.3434,0.0085,32100.0,1
"2018-02-06",-1.4640,-3.7311,0.7964,1.6292,0.0043,86400.0,0
"2018-02-07",-0.5563,-2.9315,5.8625,4.1699,0.0069,86400.0,0
"2018-02-08",-2.4829,-7.2026,3.0930,8.5528,0.0099,86400.0,0
"2018-02-09",-0.2954,-3.6833,5.3977,7.7217,0.0095,86400.0,0
"2018-02-10",7.8268,4.8540,12.4015,3.6010,0.0065,86400.0,0
"2018-02-11",13.4358,7.1085,19.7914,16.6849,0.0139,86400.0,0
"2018-02-12",9.1990,1.4333,19.5567,39.7797,0.0215,86400.0,0
"2018-02-13",-0.0989,-3.0735,3.8549,2.4934,0.0054,86400.0,0
"2018-02-14",3.4548,-1.5472,13.3158,21.8671,0.0161,84120.0,0
"2018-02-15",18.0376,12.2088,23.8324,8.3986,0.0099,86400.0,0
"2018-02-16",15.2421,5.1645,22.2669,21.1210,0.0156,86400.0,0
"2018-02-17",-0.4160,-3.2554,5.1737,3.4816,0.0063,86400.0,0
"2018-02-18",2.7783,-1.5646,8.0142,8.4467,0.0099,86400.0,0
"2018-02-19",5.1587,1.8825,11.2915,7.9411,0.0096,86400.0,0
"2018-02-20",16.1693,8.1027,22.9069,14.7669,0.0131,86400.0,0
"2018-02-21",20.1141,16.1061,25.4946,7.9805,0.0096,86400.0,0
"2018-02-22",10.5317,3.4151,21.3415,27.9785,0.0180,86400.0,0
"2018-02-23",3.7113,2.3690,6.8969,1.3887,0.0040,86400.0,0
"2018-02-24",9.3319,6.1200,16.2821,4.6845,0.0074,86400.0,0
"2018-02-25",8.9423,6.4603,16.0455,7.6342,0.0094,86400.0,0
"2018-02-26",9.4161,6.2613,13.9400,6.4770,0.0087,86400.0,0
"2018-02-27",8.0138,5.0860,12.3141,4.2908,0.0070,86399.0,0
"2018-02-28",9.9367,5.7943,13.6734,4.1643,0.0069,86400.0,0
