date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2019-02-01",-15.1394,-18.8971,-9.7211,8.0121,0.0096,86400.0,0
"2019-02-02",-11.0819,-15.4436,-3.2119,18.0259,0.0144,86400.0,0
"2019-02-03",-0.8151,-3.3709,3.9305,5.6752,0.0081,86400.0,0
"2019-02-04",5.5204,0.9876,14.3292,23.9817,0.0167,86400.0,0
"2019-02-05",8.0336,4.4211,13.2296,6.5495,0.0087,86400.0,0
"2019-02-06",0.6469,-3.6490,5.5311,5.5309,0.0080,86400.0,0
"2019-02-07",-0.6921,-1.7119,0.2271,0.3381,0.0020,86400.0,0
"2019-02-08",1.3264,-2.2967,5.5310,3.9390,0.0068,86400.0,0
"2019-02-09",-6.0468,-9.1539,-2.2957,3.4550,0.0063,86370.0,0
"2019-02-10",-6.7782,-9.6573,-3.0310,4.3456,0.0071,86400.0,0
"2019-02-11",-4.9652,-6.9574,-1.3498,2.6076,0.0055,86400.0,0
"2019-02-12",-9.4101,-12.9144,-4.6230,4.3945,0.0071,86399.0,0
"2019-02-13",-2.4554,-7.7530,-0.0618,4.7065,0.0074,86160.0,0
"2019-02-14",-3.7120,-5.5510,-0.9921,2.0146,0.0048,86370.0,0
"2019-02-15",0.7674,-3.4852,7.9947,15.1817,0.0139,78565.0,0
"2019-02-16",-0.3690,-3.5432,6.2683,7.5489,0.0093,86400.0,0
"2019-02-17",-5.4772,-10.4454,-0.5974,8.8254,0.0101,86400.0,0
"2019-02-18",-4.1789,-6.4477,-2.0872,1.0839,0.0035,86400.0,0
"2019-02-19",-9.1116,-13.1208,-4.1414,8.0968,0.0097,86395.0,0
"2019-02-20",-8.6520,-11.9822,-5.2303,4.3183,0.0071,86400.0,0
"2019-02-21",-2.9350,-7.3869,3.8838,15.0287,0.0133,84420.0,0
"2019-02-22",0.7545,-0.5229,2.6648,0.6898,0.0028,86400.0,0
"2019-02-23",-2.1496,-5.8136,1.2519,4.4301,0.0072,86460.0,0
"2019-02-24",-1.1819,-1.9783,-0.4172,0.1067,0.0015,47151.0,1
"2019-02-26",-7.7919,-9.8142,-4.8554,1.6775,0.0044,86280.0,0
"2019-02-27",-12.4571,-16.6206,-8.5897,5.7888,0.0082,86400.0,0
"2019-02-28",-9.1839,-11.5127,-4.5417,5.1844,0.0077,86400.0,0
