date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2018-02-01",-2.7864,-5.6831,2.4957,7.9121,0.0096,86399.0,0
"2018-02-02",-4.7498,-13.0283,2.1792,19.5000,0.0150,86400.0,0
"2018-02-03",-12.9798,-17.5404,-6.2253,15.9480,0.0136,86400.0,0
"2018-02-04",-2.9199,-8.3754,3.2832,16.2638,0.0137,86400.0,0
"2018-02-05",-0.3575,-7.8755,5.0944,13.6066,0.0125,86400.0,0
"2018-02-06",-8.0976,-11.0324,-3.2151,6.2968,0.0085,86400.0,0
"2018-02-07",-5.8566,-8.7748,0.5557,5.0262,0.0077,84330.0,0
"2018-02-08",-6.9495,-8.3456,-5.9404,0.6283,0.0062,16530.0,1
"2018-02-09",-8.5616,-11.3662,-5.8123,2.8617,0.0058,86400.0,0
"2018-02-10",0.1072,-6.2145,6.1294,13.7551,0.0126,86400.0,0
"2018-02-11",4.1699,0.1860,7.5930,3.7388,0.0066,86400.0,0
"2018-02-12",2.1404,-1.9267,9.4313,8.0912,0.0097,85563.0,0
"2018-02-13",-5.3566,-9.4292,-1.6661,5.5263,0.0080,86400.0,0
"2018-02-14",-1.3087,-5.8025,5.2275,14.9788,0.0132,86400.0,0
"2018-02-15",3.8579,1.3317,7.3356,3.0771,0.0060,86400.0,0
"2018-02-16",6.8343,2.0102,8.7644,2.7095,0.0056,86400.0,0
"2018-02-17",-2.6103,-7.2459,2.1183,6.8602,0.0089,86400.0,0
"2018-02-18",-1.5141,-3.8972,2.9905,4.2521,0.0070,86400.0,0
"2018-02-19",0.1951,-3.9160,5.6896,10.8523,0.0112,86308.0,0
"2018-02-20",8.4433,4.2137,16.1050,13.3621,0.0124,86399.0,0
"2018-02-21",14.4200,11.5029,20.6087,8.6642,0.0100,86400.0,0
"2018-02-22",3.3994,-2.3458,15.1451,21.2377,0.0157,86400.0,0
"2018-02-23",-2.2707,-4.9615,0.0827,2.1085,0.0049,86400.0,0
"2018-02-24",3.0197,-0.6672,7.3051,6.8493,0.0089,86400.0,0
"2018-02-25",0.5548,-1.5378,4.6627,2.0440,0.0052,74550.0,0
"2018-02-26",2.1915,-0.1149,7.3309,5.1449,0.0077,85748.0,0
"2018-02-27",2.8820,-1.6125,8.7386,10.4161,0.0110,86400.0,0
"2018-02-28",5.9727,1.5331,11.8767,12.3171,0.0119,86400.0,0
