date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2018-08-01",26.3518,23.4030,31.9605,5.7995,0.0086,79080.0,0
"2018-08-02",25.8530,22.7108,33.2741,7.7951,0.0101,77010.0,0
"2018-08-03",26.0975,22.5190,32.5989,13.2254,0.0126,83250.0,0
"2018-08-04",27.6049,23.6399,33.0915,8.0105,0.0098,83910.0,0
"2018-08-05",27.3326,23.1258,32.8336,8.5652,0.0103,81270.0,0
"2018-08-06",27.5320,23.5837,32.9445,7.6908,0.0096,83820.0,0
"2018-08-07",27.4999,23.0404,33.6474,10.9309,0.0113,86097.0,0
"2018-08-08",28.3147,24.1457,34.0397,8.9412,0.0104,82380.0,0
"2018-08-09",26.8941,23.2390,33.1781,3.6195,0.0066,82260.0,0
"2018-08-10",26.7128,23.9491,33.2800,7.1221,0.0094,80310.0,0
"2018-08-11",26.9628,23.8971,32.6937,6.9613,0.0090,85260.0,0
"2018-08-12",26.0610,23.3776,32.6519,5.5805,0.0081,85140.0,0
"2018-08-13",25.9598,23.4024,31.0501,5.9422,0.0084,84300.0,0
"2018-08-14",26.0085,22.1026,31.6623,3.4019,0.0064,82770.0,0
"2018-08-15",26.1495,22.9516,32.6351,7.1198,0.0092,84745.0,0
"2018-08-16",25.8668,22.7013,33.7828,9.4876,0.0107,82890.0,0
"2018-08-17",25.2620,22.7925,32.2128,5.0827,0.0077,85980.0,0
"2018-08-18",26.9445,23.5684,33.7063,9.9272,0.0108,84990.0,0
"2018-08-19",27.5699,24.2999,33.0855,7.8601,0.0096,85050.0,0
"2018-08-20",25.3534,22.6423,32.9587,9.1770,0.0107,80790.0,0
"2018-08-21",25.7042,23.6216,32.1965,4.3769,0.0072,85170.0,0
"2018-08-22",26.3128,23.7411,30.8900,5.3571,0.0081,81540.0,0
"2018-08-23",27.3766,23.3162,33.2091,7.8549,0.0096,84686.0,0
"2018-08-24",26.1180,23.3685,32.0510,3.6452,0.0066,83364.0,0
"2018-08-25",26.4630,23.7301,32.3825,5.5834,0.0081,85680.0,0
"2018-08-26",25.8757,23.8318,30.9359,2.9271,0.0058,86070.0,0
"2018-08-27",26.8565,23.6195,32.3045,6.9404,0.0092,82739.0,0
"2018-08-28",26.2156,23.0606,31.2157,5.4971,0.0082,82320.0,0
"2018-08-29",23.6293,21.9335,28.9493,4.1395,0.0070,84030.0,0
"2018-08-30",23.5841,21.8970,29.6181,2.9377,0.0059,84840.0,0
"2018-08-31",25.7734,22.5805,31.8392,9.4027,0.0110,77010.0,0
