"domainID","siteID","horizontalPosition","verticalPosition","date","wssStaPresMean","wssStaPresMinimum","wssStaPresMaximum","wssStaPresVariance","wssStaPresStdErMean","wssStaPresNumPts","staPresQF","wssCorPres","corPresQF"
"D01","HARV","000","025","2018-10-22",97.70061,97.33483,97.87491,0.0188,0.00149,8479,0,102.08192,0
"D01","HARV","000","025","2018-10-23",97.53338,96.97478,97.89491,0.11022,0.00372,7986,0,101.83571,0
"D01","HARV","000","025","2018-10-24",97.1669,96.95478,97.53486,0.0299,0.0019,8244,0,101.4649,0
"D01","HARV","000","025","2018-10-25",97.40935,97.19481,97.56487,0.01262,0.00121,8640,0,101.75913,0
"D01","HARV","000","025","2018-10-26",97.53907,97.33483,97.73489,0.01365,0.00126,8640,0,101.92595,0
"D01","HARV","000","025","2018-10-27",97.23242,96.23468,97.7849,0.28582,0.00575,8640,0,101.56492,0
"D01","HARV","000","025","2018-10-28",96.35247,96.11467,96.62474,0.02112,0.00156,8640,0,100.61777,0
"D01","HARV","000","025","2018-10-29",96.47182,96.25468,96.75475,0.01789,0.00144,8640,0,100.71438,0
"D01","HARV","000","025","2018-10-30",97.09428,96.74476,97.54486,0.05203,0.00245,8640,0,101.41441,0
"D01","HARV","000","025","2018-10-31",97.49514,97.01479,97.73489,0.05596,0.00254,8640,0,101.83379,0
"D01","HARV","000","025","2018-11-01",96.98496,96.86477,97.0848,0.00202,0.00048,8640,0,101.17479,0
"D01","HARV","000","025","2018-11-02",96.54981,96.3647,96.97478,0.03054,0.00188,8640,0,100.66492,0
"D01","HARV","000","025","2018-11-03",96.36653,95.68461,97.49486,0.14628,0.00426,8078,0,100.5225,0
"D01","HARV","000","025","2018-11-04",98.53613,97.46485,99.05507,0.20977,0.00496,8520,0,102.90239,0
"D01","HARV","000","025","2018-11-05",98.86301,98.28496,99.13508,0.07118,0.00287,8640,0,103.26143,0
"D01","HARV","000","025","2018-11-06",97.34981,96.49472,98.28496,0.27741,0.00567,8640,0,101.60842,0
"D01","HARV","000","025","2018-11-07",96.82295,96.43471,97.13481,0.04289,0.00223,8640,0,101.01544,0
"D01","HARV","000","025","2018-11-08",97.75813,97.1248,98.28496,0.09516,0.00332,8640,0,102.07425,0
"D01","HARV","000","025","2018-11-09",98.28642,97.74489,98.535,0.04007,0.00215,8640,0,102.67524,0
"D01","HARV","000","025","2018-11-10",96.78396,96.3747,97.76489,0.13158,0.0039,8640,0,101.0833,0
"D01","HARV","000","025","2018-11-11",97.86032,97.26482,98.27496,0.09226,0.00327,8640,0,102.27353,0
"D01","HARV","000","025","2018-11-12",98.48689,98.27496,98.65501,0.00819,0.00097,8640,0,102.92952,0
"D01","HARV","000","025","2018-11-13",97.4958,96.56473,98.52499,0.50595,0.00787,8178,0,101.83392,0
"D01","HARV","000","025","2018-11-14",97.85529,96.87477,98.84504,0.29226,0.00582,8640,0,102.29725,0
"D01","HARV","000","025","2018-11-15",98.93359,98.35497,99.19508,0.05527,0.00253,8640,0,103.49778,0
"D01","HARV","000","025","2018-11-16",96.5359,95.6246,98.36497,0.67082,0.00881,8640,0,102.04073,1
"D01","HARV","000","025","2018-11-17",97.1233,96.3447,97.8049,0.19371,0.00474,8640,0,NA,1
"D01","HARV","000","025","2018-11-18",98.19379,97.7849,98.47498,0.03696,0.00207,8632,0,NA,1
"D01","HARV","000","025","2018-11-19",97.74808,97.35484,98.22495,0.06886,0.00287,8380,0,101.8956,1
"D01","HARV","000","025","2018-11-20",97.00231,96.69475,97.38484,0.04118,0.00218,8640,0,101.36657,0
"D01","HARV","000","025","2018-11-21",97.02266,96.69475,97.21482,0.0189,0.00148,8640,0,101.42951,0
"D01","HARV","000","025","2018-11-22",97.96517,97.19481,98.595,0.12935,0.00387,8640,0,102.5911,0
"D01","HARV","000","025","2018-11-23",98.76462,98.40498,98.98506,0.03533,0.00202,8640,0,103.43621,0
"D01","HARV","000","025","2018-11-24",97.83736,97.23482,98.40498,0.09953,0.00339,8640,0,102.31861,0
"D01","HARV","000","025","2018-11-25",96.76239,96.45471,97.23482,0.03752,0.00208,8640,0,101.08737,0
"D01","HARV","000","025","2018-11-26",96.94859,96.3547,97.19481,0.06319,0.0027,8640,0,101.28507,0
"D01","HARV","000","025","2018-11-27",95.2194,94.79449,96.3747,0.19201,0.00471,8640,0,99.49334,0
"D01","HARV","000","025","2018-11-28",95.0342,94.8845,95.53459,0.02179,0.00159,8640,0,99.30991,0
"D01","HARV","000","025","2018-11-29",96.28086,95.53459,96.87477,0.15701,0.00426,8640,0,100.60191,0
"D01","HARV","000","025","2018-11-30",97.21095,96.86477,97.41484,0.02307,0.00163,8640,0,101.59586,0
"D01","HARV","000","025","2018-12-01",97.72638,97.40484,97.97492,0.03025,0.00187,8640,0,102.14031,0
"D01","HARV","000","025","2018-12-02",97.11383,96.05466,97.95492,0.42396,0.007,8640,0,101.46301,0
"D01","HARV","000","025","2018-12-03",95.89468,95.75462,96.09467,0.00805,0.00097,8640,0,100.14891,0
"D01","HARV","000","025","2018-12-04",96.60068,95.98465,97.23482,0.13845,0.00423,7737,0,100.96818,0
"D01","HARV","000","025","2018-12-05",97.39693,97.22482,97.58487,0.00663,0.00088,8640,0,101.87792,0
"D01","HARV","000","025","2018-12-06",97.45194,97.33483,97.60487,0.00443,0.00072,8640,0,101.89782,0
"D01","HARV","000","025","2018-12-07",97.78074,97.41484,98.33497,0.08504,0.00314,8640,0,102.23254,0
"D01","HARV","000","025","2018-12-08",98.47314,98.32496,98.67502,0.00589,0.00083,8640,0,103.0533,0
"D01","HARV","000","025","2018-12-09",98.41827,97.72488,98.72502,0.09947,0.00339,8640,0,102.97735,0
"D01","HARV","000","025","2018-12-10",97.57531,97.41484,97.77489,0.00794,0.00096,8640,0,102.05199,0
"D01","HARV","000","025","2018-12-11",97.55924,97.1048,97.79489,0.06117,0.00266,8640,0,102.07047,0
"D01","HARV","000","025","2018-12-12",97.24939,96.88477,97.93491,0.09562,0.00338,8382,0,101.70277,0
"D01","HARV","000","025","2018-12-13",98.57328,97.92491,98.96506,0.09132,0.00325,8640,0,103.15012,0
"D01","HARV","000","025","2018-12-14",98.80471,98.31497,99.05507,0.04679,0.00233,8640,0,103.27492,0
"D01","HARV","000","025","2018-12-15",97.9228,97.77489,98.31497,0.01432,0.00129,8640,0,102.25491,0
"D01","HARV","000","025","2018-12-16",97.67235,96.95478,98.13494,0.14841,0.00414,8640,0,102.05856,0
"D01","HARV","000","025","2018-12-17",96.25517,95.80463,96.95478,0.10863,0.00355,8640,0,100.58703,0
"D01","HARV","000","025","2018-12-18",96.54342,95.85464,97.34483,0.22492,0.0051,8640,0,100.97203,0
"D01","HARV","000","025","2018-12-19",97.42985,97.30483,97.61487,0.00444,0.00072,8640,0,101.92097,0
"D01","HARV","000","025","2018-12-20",97.53548,97.44485,97.73489,0.0037,0.00065,8640,0,101.94943,0
"D01","HARV","000","025","2018-12-21",96.32171,95.24455,97.50485,0.54431,0.00794,8640,0,100.5208,0
"D01","HARV","000","025","2018-12-22",95.18615,94.72448,96.19468,0.1512,0.00418,8640,0,99.36107,0
"D01","HARV","000","025","2018-12-23",97.165,96.17468,97.57486,0.16403,0.00436,8640,0,101.5731,0
"D01","HARV","000","025","2018-12-24",97.31956,97.1148,97.54486,0.01919,0.00149,8640,0,101.74395,0
"D01","HARV","000","025","2018-12-25",97.64487,97.17481,98.10494,0.09472,0.00331,8640,0,102.07545,0
"D01","HARV","000","025","2018-12-26",98.3576,98.10494,98.60501,0.02627,0.00174,8640,0,102.87321,0
"D01","HARV","000","025","2018-12-27",98.93753,98.49499,99.2851,0.08158,0.00307,8640,0,103.44146,0
"D01","HARV","000","025","2018-12-28",98.0513,96.66474,99.20509,0.65564,0.00871,8640,0,102.44891,0
"D01","HARV","000","025","2018-12-29",96.81742,96.43471,97.45485,0.08083,0.00306,8640,0,101.08484,0
"D01","HARV","000","025","2018-12-30",97.75568,97.45485,98.01492,0.01492,0.00131,8640,0,102.2147,0
"D01","HARV","000","025","2018-12-31",98.16886,97.92491,98.46499,0.01684,0.00144,8128,0,102.61157,0
"D01","HARV","000","025","2019-01-01",97.22738,96.63474,97.92491,0.11242,0.00598,3139,1,101.58546,1
"D01","HARV","000","025","2019-01-02",97.95111,97.21482,98.32496,0.09253,0.00327,8640,0,102.42558,0
"D01","HARV","000","025","2019-01-03",97.1241,96.72475,98.00492,0.16454,0.00436,8640,0,101.51878,0
"D01","HARV","000","025","2019-01-04",96.93701,96.64474,97.15481,0.02424,0.00167,8640,0,101.30433,0
"D01","HARV","000","025","2019-01-05",96.16862,95.6146,96.74476,0.12075,0.00374,8640,0,100.48719,0
"D01","HARV","000","025","2019-01-06",96.46454,95.88464,97.50485,0.18011,0.00457,8640,0,100.81843,0
"D01","HARV","000","025","2019-01-07",98.272,97.49486,98.70502,0.11544,0.00366,8640,0,102.85106,0
"D01","HARV","000","025","2019-01-08",97.58005,96.39471,98.43498,0.36976,0.00654,8640,0,102.03582,0
"D01","HARV","000","025","2019-01-09",95.46498,95.03453,96.50472,0.16217,0.0044,8382,0,99.74654,0
"D01","HARV","000","025","2019-01-10",95.62996,95.32456,96.29469,0.07728,0.00299,8640,0,99.981,0
"D01","HARV","000","025","2019-01-11",97.16354,96.28469,97.94491,0.22219,0.00507,8640,0,101.68991,0
"D01","HARV","000","025","2019-01-12",98.48084,97.93491,98.75502,0.04625,0.00231,8640,0,103.11899,0
"D01","HARV","000","025","2019-01-13",98.58677,98.34497,98.76503,0.01586,0.00136,8640,0,103.21519,0
"D01","HARV","000","025","2019-01-14",98.04696,97.56487,98.40498,0.0654,0.00275,8640,0,102.61898,0
"D01","HARV","000","025","2019-01-15",97.4616,97.32483,97.62487,0.00567,0.00081,8640,0,101.95783,0
"D01","HARV","000","025","2019-01-16",97.16942,96.93478,97.51486,0.03089,0.00189,8640,0,101.62069,0
"D01","HARV","000","025","2019-01-17",98.05136,97.20482,98.48499,0.11541,0.00365,8640,0,102.6035,0
"D01","HARV","000","025","2019-01-18",97.68322,97.24482,98.19495,0.09621,0.00334,8640,0,102.16521,0
"D01","HARV","000","025","2019-01-19",97.82174,97.39484,98.22495,0.05038,0.00241,8640,0,102.29976,0
"D01","HARV","000","025","2019-01-20",96.12026,94.82449,97.8149,1.01987,0.01086,8640,0,100.57454,0
"D01","HARV","000","025","2019-01-21",96.18367,95.33456,97.13481,0.20884,0.00492,8640,0,100.8573,0
"D01","HARV","000","025","2019-01-22",98.31319,97.1048,99.01506,0.36349,0.00649,8640,0,103.00776,0
"D01","HARV","000","025","2019-01-23",98.22605,97.34483,99.00506,0.29085,0.0058,8640,0,102.75339,0
"D01","HARV","000","025","2019-01-24",96.12184,94.74449,97.35484,0.72968,0.00919,8640,0,100.3456,0
"D01","HARV","000","025","2019-01-25",96.41465,95.05452,97.22482,0.24263,0.0053,8640,0,100.78584,0
"D01","HARV","000","025","2019-01-26",97.69649,97.22482,97.98492,0.0294,0.00184,8640,0,102.21798,0
"D01","HARV","000","025","2019-01-27",97.55089,96.87477,98.01492,0.16915,0.00442,8640,0,102.02839,0
"D01","HARV","000","025","2019-01-28",97.27427,96.89478,97.59487,0.03285,0.00204,7871,0,101.74315,0
"D01","HARV","000","025","2019-01-29",97.28609,96.82476,97.47485,0.03362,0.00197,8646,0,101.81372,0
"D01","HARV","000","025","2019-01-30",96.47052,96.24469,96.85477,0.02211,0.0016,8640,0,100.92265,0
"D01","HARV","000","025","2019-01-31",97.55565,96.58473,97.95492,0.10489,0.00348,8640,0,102.27706,0
"D01","HARV","000","025","2019-02-01",98.11287,97.94491,98.32496,0.00784,0.00095,8640,0,102.82367,0
"D01","HARV","000","025","2019-02-02",97.76447,96.97478,98.16495,0.17793,0.00454,8640,0,102.39068,0
"D01","HARV","000","025","2019-02-03",97.46191,96.99479,97.77489,0.04532,0.00229,8640,0,101.8722,0
"D01","HARV","000","025","2019-02-04",97.42247,97.29482,97.56487,0.00605,0.00084,8640,0,101.76324,0
"D01","HARV","000","025","2019-02-05",97.09915,96.91478,97.32483,0.01357,0.00125,8640,0,101.3835,0
"D01","HARV","000","025","2019-02-06",97.77647,97.29482,98.06493,0.03564,0.00203,8640,0,102.17116,0
"D01","HARV","000","025","2019-02-07",97.71325,97.58487,97.85491,0.00355,0.00064,8640,0,102.11514,0
"D01","HARV","000","025","2019-02-08",96.96128,96.43471,97.67488,0.11329,0.00362,8640,0,101.30299,0
"D01","HARV","000","025","2019-02-09",98.13161,97.22482,99.03507,0.28309,0.00572,8640,0,102.64863,0
"D01","HARV","000","025","2019-02-10",98.94323,98.48499,99.25509,0.05407,0.0025,8640,0,103.51428,0
"D01","HARV","000","025","2019-02-11",98.25223,98.10494,98.50499,0.01054,0.0011,8640,0,102.75417,0
"D01","HARV","000","025","2019-02-12",98.41134,97.53486,98.68501,0.09885,0.00338,8640,0,103.00138,0
"D01","HARV","000","025","2019-02-13",96.12531,95.64461,97.55486,0.29254,0.00582,8640,0,100.48598,0
"D01","HARV","000","025","2019-02-14",96.7293,96.08466,97.38484,0.14836,0.00414,8640,0,101.15126,0
"D01","HARV","000","025","2019-02-15",96.88789,96.02466,97.42485,0.25295,0.00568,7854,0,101.27295,0
"D01","HARV","000","025","2019-02-16",96.43124,96.00465,96.93478,0.05218,0.00246,8640,0,100.78011,0
"D01","HARV","000","025","2019-02-17",97.34627,96.93478,97.65487,0.03154,0.00191,8640,0,101.82731,0
"D01","HARV","000","025","2019-02-18",96.91112,96.59473,97.36483,0.06232,0.00269,8640,0,101.34213,0
"D01","HARV","000","025","2019-02-19",98.36009,97.36483,98.88504,0.16752,0.0044,8639,0,102.95468,0
"D01","HARV","000","025","2019-02-20",98.87422,98.34497,99.06507,0.03067,0.00188,8640,0,103.49586,0
"D01","HARV","000","025","2019-02-21",97.19208,96.72475,98.34497,0.25721,0.00546,8640,0,101.61055,0
"D01","HARV","000","025","2019-02-22",97.89255,97.18481,98.52499,0.17138,0.00445,8640,0,102.2869,0
"D01","HARV","000","025","2019-02-23",98.6306,98.27496,98.84504,0.02284,0.00163,8646,0,103.11835,0
"D01","HARV","000","025","2019-02-24",96.85839,94.8645,98.33497,1.37568,0.01262,8640,0,101.22769,0
"D01","HARV","000","025","2019-02-25",95.45394,94.77449,96.64474,0.25243,0.00541,8640,0,99.77848,0
"D01","HARV","000","025","2019-02-26",97.56661,96.60474,98.18494,0.1408,0.00404,8640,0,102.09067,0
"D01","HARV","000","025","2019-02-27",98.26653,97.69488,98.535,0.05184,0.00245,8640,0,102.90748,0
"D01","HARV","000","025","2019-02-28",97.54671,97.17481,97.99492,0.04969,0.0024,8640,0,102.09376,0
"D01","HARV","000","025","2019-03-01",98.19759,97.99492,98.43498,0.01194,0.00118,8640,0,102.74415,0
"D01","HARV","000","025","2019-03-02",97.58097,97.1248,98.17495,0.1058,0.0035,8640,0,102.02469,0
"D01","HARV","000","025","2019-03-03",97.39167,97.20482,97.63487,0.01517,0.00132,8640,0,101.79984,0
"D01","HARV","000","025","2019-03-04",96.48862,96.11467,97.21482,0.13099,0.00389,8640,0,100.85823,0
"D01","HARV","000","025","2019-03-05",97.00833,96.60474,97.29482,0.02972,0.00185,8640,0,101.53973,0
"D01","HARV","000","025","2019-03-06",97.07577,96.83476,97.44485,0.02062,0.00155,8640,0,101.63525,0
"D01","HARV","000","025","2019-03-07",97.71571,97.43484,97.93491,0.00949,0.00106,8505,0,102.33535,0
"D01","HARV","000","025","2019-03-08",98.16994,97.88491,98.38498,0.02507,0.0017,8640,0,102.75248,0
"D01","HARV","000","025","2019-03-09",98.04333,97.79489,98.45499,0.03696,0.00207,8640,0,102.52989,0
"D01","HARV","000","025","2019-03-10",98.04734,96.84477,98.64501,0.34689,0.00634,8640,0,102.50102,0
"D01","HARV","000","025","2019-03-11",96.99373,96.85477,97.18481,0.00625,0.00085,8640,0,101.3297,0
"D01","HARV","000","025","2019-03-12",97.4149,97.14481,97.89491,0.04637,0.00232,8640,0,101.80948,0
"D01","HARV","000","025","2019-03-13",98.18704,97.88491,98.42498,0.01566,0.00135,8640,0,102.64636,0
"D01","HARV","000","025","2019-03-14",98.04852,97.66488,98.22495,0.02311,0.00164,8640,0,102.41466,0
"D01","HARV","000","025","2019-03-15",96.90213,96.28469,97.72488,0.20324,0.00485,8640,0,101.15387,0
"D01","HARV","000","025","2019-03-16",96.61233,96.12467,97.20482,0.08983,0.00322,8640,0,100.90125,0
"D01","HARV","000","025","2019-03-17",97.44427,97.20482,97.67488,0.01639,0.00138,8640,0,101.86544,0
"D01","HARV","000","025","2019-03-18",97.89048,97.67488,98.10494,0.00907,0.00102,8640,0,102.35939,0
"D01","HARV","000","025","2019-03-19",98.31817,98.10494,98.49499,0.01064,0.00111,8640,0,102.78455,0
"D01","HARV","000","025","2019-03-20",98.41172,98.06493,98.565,0.03016,0.00187,8640,0,102.84347,0
"D01","HARV","000","025","2019-03-21",97.85352,97.1148,98.23495,0.10466,0.00348,8640,0,102.22527,0
"D01","HARV","000","025","2019-03-22",95.46961,94.48445,97.1148,0.75665,0.00936,8640,0,99.74617,0
"D01","HARV","000","025","2019-03-23",95.69338,94.69448,97.00478,0.53528,0.00787,8640,0,100.00669,0
"D01","HARV","000","025","2019-03-24",97.31308,96.99479,97.54486,0.01969,0.00151,8640,0,101.67438,0
"D01","HARV","000","025","2019-03-25",97.33882,97.14481,97.56487,0.01792,0.00147,8333,0,101.6831,0
"D01","HARV","000","025","2019-03-26",97.9002,97.42485,98.26496,0.05296,0.00248,8581,0,102.33166,0
"D01","HARV","000","025","2019-03-27",98.71151,98.26496,98.99506,0.04383,0.00228,8412,0,103.17478,0
"D01","HARV","000","025","2019-03-28",98.48518,97.92491,98.81503,0.09184,0.00326,8640,0,102.89449,0
"D01","HARV","000","025","2019-03-29",97.65819,97.44485,98.00492,0.02783,0.00179,8640,0,101.98122,0
"D01","HARV","000","025","2019-03-30",97.60348,97.0948,97.85491,0.06431,0.00273,8640,0,101.87025,0
"D01","HARV","000","025","2019-03-31",96.52812,96.10467,97.14481,0.10822,0.00354,8640,0,100.72001,0
"D01","HARV","000","025","2019-04-01",97.15273,96.39471,98.10494,0.25526,0.00544,8640,0,101.52258,0
"D01","HARV","000","025","2019-04-02",98.41609,98.05493,98.67502,0.03076,0.00189,8640,0,102.84508,0
"D01","HARV","000","025","2019-04-03",97.23312,96.63474,98.10494,0.20268,0.00484,8640,0,101.5314,0
"D01","HARV","000","025","2019-04-04",97.98739,97.24482,98.45499,0.09178,0.00326,8640,0,102.35563,0
"D01","HARV","000","025","2019-04-05",98.68463,98.39498,98.94505,0.02597,0.00173,8640,0,103.12695,0
"D01","HARV","000","025","2019-04-06",97.94941,97.70488,98.39498,0.03567,0.00203,8640,0,102.28813,0
"D01","HARV","000","025","2019-04-07",98.01042,97.67488,98.21496,0.02536,0.00171,8640,0,102.28929,0
"D01","HARV","000","025","2019-04-08",97.23707,96.61473,97.8049,0.16739,0.00455,8103,0,101.52772,0
"D01","HARV","000","025","2019-04-09",96.41839,95.90464,96.68474,0.0534,0.00249,8640,0,100.74573,0
"D01","HARV","000","025","2019-04-10",96.50456,96.08466,97.21482,0.10957,0.00356,8640,0,100.828,0
"D01","HARV","000","025","2019-04-11",97.79197,97.21482,98.14495,0.06431,0.00273,8640,0,102.16999,0
"D01","HARV","000","025","2019-04-12",98.20075,97.8049,98.37497,0.02085,0.00155,8640,0,102.54937,0
"D01","HARV","000","025","2019-04-13",97.51507,97.20482,97.85491,0.03183,0.00192,8640,0,101.66457,0
"D01","HARV","000","025","2019-04-14",97.1404,96.44471,97.38484,0.0824,0.00309,8640,0,101.29289,0
"D01","HARV","000","025","2019-04-15",95.44256,94.82449,96.44471,0.20767,0.0049,8640,0,99.53834,0
"D01","HARV","000","025","2019-04-16",96.67692,95.57459,97.1048,0.20771,0.00643,5031,1,100.89987,1
"D01","HARV","000","025","2019-04-17",97.64974,97.0948,97.87491,0.04096,0.00218,8640,0,101.94187,0
"D01","HARV","000","025","2019-04-18",97.87491,97.18481,98.13494,0.05727,0.00257,8640,0,102.19343,0
"D01","HARV","000","025","2019-04-19",96.80146,96.57473,97.20482,0.02449,0.00168,8640,0,100.90992,0
"D01","HARV","000","025","2019-04-20",96.78463,96.48472,97.0648,0.02238,0.00161,8640,0,100.848,0
"D01","HARV","000","025","2019-04-21",97.35228,96.95478,97.69488,0.02968,0.00185,8640,0,101.49945,0
"D01","HARV","000","025","2019-04-22",97.64313,97.43484,97.79489,0.01471,0.0013,8640,0,101.83559,0
"D01","HARV","000","025","2019-04-23",97.16165,96.78476,97.44485,0.03465,0.002,8640,0,101.32251,0
"D01","HARV","000","025","2019-04-24",96.51995,96.27469,96.85477,0.02784,0.0018,8640,0,100.68566,0
"D01","HARV","000","025","2019-04-25",97.06842,96.85477,97.23482,0.00739,0.00092,8640,0,101.30038,0
"D01","HARV","000","025","2019-04-26",96.74159,95.92464,97.18481,0.15113,0.00418,8640,0,100.97123,0
"D01","HARV","000","025","2019-04-27",95.47912,94.83449,96.28469,0.13705,0.00398,8640,0,99.70297,0
"D01","HARV","000","025","2019-04-28",97.05384,96.29469,97.60487,0.10788,0.00353,8640,0,101.34614,0
"D01","HARV","000","025","2019-04-29",98.24905,97.60487,98.595,0.06813,0.00281,8640,0,102.57841,0
"D01","HARV","000","025","2019-04-30",98.12329,97.92491,98.45499,0.02081,0.00155,8640,0,102.44095,0
"D01","HARV","000","025","2019-05-01",98.64998,98.28496,98.90504,0.0257,0.00174,8452,0,102.98524,0
"D01","HARV","000","025","2019-05-02",97.91764,97.61487,98.28496,0.02584,0.00173,8639,0,102.20598,0
"D01","HARV","000","025","2019-05-03",97.8039,97.30483,98.17495,0.0638,0.00272,8640,0,102.08679,0
"D01","HARV","000","025","2019-05-04",97.10227,96.88477,97.40484,0.01852,0.00146,8640,0,101.26521,0
"D01","HARV","000","025","2019-05-05",96.99937,96.89478,97.0948,0.00329,0.00063,8274,0,101.17393,0
"D01","HARV","000","025","2019-05-06",97.25281,96.98479,97.63487,0.0375,0.0021,8464,0,101.44314,0
"D01","HARV","000","025","2019-05-07",97.7563,97.58487,97.85491,0.00385,0.00067,8640,0,101.9628,0
"D01","HARV","000","025","2019-05-08",98.04108,97.76489,98.23495,0.01612,0.00137,8640,0,102.25509,0
"D01","HARV","000","025","2019-05-09",98.41976,98.18494,98.62501,0.01636,0.00138,8640,0,102.69736,0
"D01","HARV","000","025","2019-05-10",97.74395,97.0948,98.29496,0.16603,0.00438,8640,0,101.97263,0
"D01","HARV","000","025","2019-05-11",97.27247,97.1148,97.43484,0.01061,0.00111,8640,0,101.44377,0
"D01","HARV","000","025","2019-05-12",97.47316,97.18481,97.68488,0.01945,0.0015,8640,0,101.75963,0
"D01","HARV","000","025","2019-05-13",97.0873,96.86477,97.26482,0.01199,0.00118,8640,0,101.35881,0
"D01","HARV","000","025","2019-05-14",96.81427,96.68474,97.1148,0.01018,0.00111,8269,0,101.11062,0
"D01","HARV","000","025","2019-05-15",96.68892,96.60474,96.78476,0.00228,0.00052,8278,0,100.91654,0
"D01","HARV","000","025","2019-05-16",96.78199,96.64474,96.91478,0.00566,0.00081,8640,0,100.96026,0
"D01","HARV","000","025","2019-05-17",96.71395,96.40471,97.01479,0.03163,0.00191,8640,0,100.89056,0
"D01","HARV","000","025","2019-05-18",97.01997,96.49472,97.43484,0.07754,0.003,8640,0,101.16511,0
"D01","HARV","000","025","2019-05-19",97.50695,97.17481,97.73489,0.02237,0.00161,8640,0,101.65978,0
"D01","HARV","000","025","2019-05-20",96.76621,96.28469,97.20482,0.07462,0.00302,8207,0,100.7992,1
"D01","HARV","000","025","2019-05-21",96.72935,96.3647,97.22482,0.03423,0.00199,8640,0,100.86009,0
"D01","HARV","000","025","2019-05-22",97.80406,97.22482,98.14495,0.07133,0.00288,8581,0,101.999,0
"D01","HARV","000","025","2019-05-23",97.79914,96.90477,98.19495,0.13777,0.00399,8640,0,101.98708,0
"D01","HARV","000","025","2019-05-24",96.77166,96.3347,97.66488,0.12444,0.0038,8640,0,100.88869,0
"D01","HARV","000","025","2019-05-25",97.89227,97.56487,98.12494,0.02369,0.00166,8640,0,102.06377,0
"D01","HARV","000","025","2019-05-26",97.11508,96.80476,97.58487,0.05008,0.00241,8640,0,101.20442,0
"D01","HARV","000","025","2019-05-27",97.09791,96.85477,97.29482,0.01065,0.00111,8640,0,101.17038,0
"D01","HARV","000","025","2019-05-28",97.16129,96.62474,97.46485,0.0587,0.00261,8640,0,101.35862,0
"D01","HARV","000","025","2019-05-29",96.61045,96.48472,96.76475,0.00468,0.00074,8640,0,100.81842,0
"D01","HARV","000","025","2019-05-30",96.63989,96.40471,96.77476,0.00907,0.00102,8640,0,100.78879,0
"D01","HARV","000","025","2019-05-31",96.49186,96.14468,96.73475,0.03072,0.00189,8640,0,100.56754,0
"D01","HARV","000","025","2019-06-01",96.87651,96.72475,97.07479,0.00974,0.00106,8640,0,100.97428,0
"D01","HARV","000","025","2019-06-02",96.57495,96.21468,96.87477,0.03881,0.00212,8640,0,100.66241,0
"D01","HARV","000","025","2019-06-03",96.68996,96.29469,97.26482,0.04734,0.00234,8640,0,100.84111,0
"D01","HARV","000","025","2019-06-04",97.43557,97.25482,97.61487,0.01022,0.0011,8470,0,101.63612,0
"D01","HARV","000","025","2019-06-05",96.98563,96.65474,97.37484,0.042,0.0022,8640,0,101.0783,0
"D01","HARV","000","025","2019-06-06",96.52487,96.21468,96.85477,0.031,0.00189,8640,0,100.55642,0
"D01","HARV","000","025","2019-06-07",97.14748,96.85477,97.32483,0.01297,0.00123,8640,0,101.23413,0
"D01","HARV","000","025","2019-06-08",97.80365,97.22482,98.13494,0.06829,0.00281,8640,0,101.9108,0
"D01","HARV","000","025","2019-06-09",98.40745,98.12494,98.60501,0.01561,0.00134,8640,0,102.55493,0
"D01","HARV","000","025","2019-06-10",98.04273,97.45485,98.43498,0.08127,0.00307,8640,0,102.17358,0
"D01","HARV","000","025","2019-06-11",97.03397,96.74476,97.45485,0.03741,0.00208,8640,0,101.10566,0
"D01","HARV","000","025","2019-06-12",97.81729,97.34483,98.06493,0.03735,0.00208,8640,0,101.97104,0
"D01","HARV","000","025","2019-06-13",97.36776,96.53473,97.94491,0.21591,0.005,8640,0,101.56326,0
"D01","HARV","000","025","2019-06-14",96.73557,96.59473,97.14481,0.01841,0.00146,8640,0,100.88576,0
"D01","HARV","000","025","2019-06-15",97.45546,97.13481,97.76489,0.04168,0.0022,8640,0,101.58816,0
"D01","HARV","000","025","2019-06-16",97.06515,96.85477,97.22482,0.00933,0.00104,8640,0,101.15572,0
"D01","HARV","000","025","2019-06-17",97.19387,96.86477,97.44485,0.04272,0.00235,7765,0,101.28693,1
"D01","HARV","000","025","2019-06-18",97.346,97.13481,97.45485,0.0084,0.00099,8640,0,101.45611,0
"D01","HARV","000","025","2019-06-19",97.02968,96.80476,97.16481,0.01129,0.00114,8631,0,101.09532,0
"D01","HARV","000","025","2019-06-20",96.38165,95.71462,96.82476,0.11397,0.00363,8629,0,100.41657,0
"D01","HARV","000","025","2019-06-21",95.89868,95.6246,96.45471,0.06219,0.00268,8640,0,99.92732,0
"D01","HARV","000","025","2019-06-22",96.77954,96.45471,97.0948,0.01766,0.00143,8640,0,100.86026,0
"D01","HARV","000","025","2019-06-23",97.13919,96.85477,97.38484,0.02386,0.0017,8279,0,101.21227,0
"D01","HARV","000","025","2019-06-24",96.97389,96.84477,97.07479,0.00239,0.00053,8640,0,101.02292,0
"D01","HARV","000","025","2019-06-25",97.04148,96.93478,97.1048,0.00182,0.00047,8176,0,101.11606,0
"D01","HARV","000","025","2019-06-26",97.38995,97.04479,97.57486,0.02025,0.00153,8639,0,101.43366,0
