"domainID","siteID","horizontalPosition","verticalPosition","date","wssPrecipTotal","precipQF"
"D01","HARV","900","000","2018-09-15",0.15,0
"D01","HARV","900","000","2018-09-16",16.5,0
"D01","HARV","900","000","2018-09-17",0.44,0
"D01","HARV","900","000","2018-09-18",65.02,0
"D01","HARV","900","000","2018-09-19",1.21,0
"D01","HARV","900","000","2018-09-20",1.01,0
"D01","HARV","900","000","2018-09-21",0.45,0
"D01","HARV","900","000","2018-09-22",1.27,0
"D01","HARV","900","000","2018-09-23",0.85,0
"D01","HARV","900","000","2018-09-24",1.11,0
"D01","HARV","900","000","2018-09-25",27.95,0
"D01","HARV","900","000","2018-09-26",1.22,0
"D01","HARV","900","000","2018-09-27",27.87,0
"D01","HARV","900","000","2018-09-28",4.57,0
"D01","HARV","900","000","2018-09-29",0.46,0
"D01","HARV","900","000","2018-09-30",0.41,0
"D01","HARV","900","000","2018-10-01",0.58,0
"D01","HARV","900","000","2018-10-02",9.67,0
"D01","HARV","900","000","2018-10-03",9.33,0
"D01","HARV","900","000","2018-10-04",0.19,0
"D01","HARV","900","000","2018-10-05",0.28,0
"D01","HARV","900","000","2018-10-06",0.23,0
"D01","HARV","900","000","2018-10-07",0.18,0
"D01","HARV","900","000","2018-10-08",0.13,0
"D01","HARV","900","000","2018-10-09",0.28,0
"D01","HARV","900","000","2018-10-10",0.48,0
"D01","HARV","900","000","2018-10-11",25.22,0
"D01","HARV","900","000","2018-10-12",0.82,0
"D01","HARV","900","000","2018-10-13",1.66,0
"D01","HARV","900","000","2018-10-14",0.77,0
"D01","HARV","900","000","2018-10-15",3.34,0
"D01","HARV","900","000","2018-10-16",4.26,0
"D01","HARV","900","000","2018-10-17",0.82,0
"D01","HARV","900","000","2018-10-18",0.7,0
"D01","HARV","900","000","2018-10-19",1.16,0
"D01","HARV","900","000","2018-10-20",0.55,0
"D01","HARV","900","000","2018-10-21",0.73,0
"D01","HARV","900","000","2018-10-22",0.85,0
"D01","HARV","900","000","2018-10-23",3.14,0
"D01","HARV","900","000","2018-10-24",0.34,0
"D01","HARV","900","000","2018-10-25",0.34,0
"D01","HARV","900","000","2018-10-26",0.77,0
"D01","HARV","900","000","2018-10-27",7.13,0
"D01","HARV","900","000","2018-10-28",0.29,0
"D01","HARV","900","000","2018-10-29",3.91,0
"D01","HARV","900","000","2018-10-30",0.35,0
"D01","HARV","900","000","2018-10-31",0.2,0
"D01","HARV","900","000","2018-11-01",1.83,0
"D01","HARV","900","000","2018-11-02",7.47,0
"D01","HARV","900","000","2018-11-03",18.71,0
"D01","HARV","900","000","2018-11-04",0.44,0
"D01","HARV","900","000","2018-11-05",0.38,0
"D01","HARV","900","000","2018-11-06",11.97,0
"D01","HARV","900","000","2018-11-07",0.85,0
"D01","HARV","900","000","2018-11-08",0.61,0
"D01","HARV","900","000","2018-11-09",1.86,0
"D01","HARV","900","000","2018-11-10",11.6,0
"D01","HARV","900","000","2018-11-11",0.63,0
"D01","HARV","900","000","2018-11-12",0.47,0
"D01","HARV","900","000","2018-11-13",16.85,0
"D01","HARV","900","000","2018-11-14",0.38,0
"D01","HARV","900","000","2018-11-15",0.36,0
"D01","HARV","900","000","2018-11-16",12.1,0
"D01","HARV","900","000","2018-11-17",0.51,0
"D01","HARV","900","000","2018-11-18",0.29,0
"D01","HARV","900","000","2018-11-19",2.72,0
"D01","HARV","900","000","2018-11-20",3.37,0
"D01","HARV","900","000","2018-11-21",0.81,0
"D01","HARV","900","000","2018-11-22",0.51,0
"D01","HARV","900","000","2018-11-23",0.25,0
"D01","HARV","900","000","2018-11-24",0.47,0
"D01","HARV","900","000","2018-11-25",0.53,0
"D01","HARV","900","000","2018-11-26",5.08,0
"D01","HARV","900","000","2018-11-27",7.18,0
"D01","HARV","900","000","2018-11-28",0.28,0
"D01","HARV","900","000","2018-11-29",0.3,0
"D01","HARV","900","000","2018-11-30",0.13,0
"D01","HARV","900","000","2018-12-01",0.21,0
"D01","HARV","900","000","2018-12-02",9.6,0
"D01","HARV","900","000","2018-12-03",0.18,0
"D01","HARV","900","000","2018-12-04",0.11,0
"D01","HARV","900","000","2018-12-05",0.35,0
"D01","HARV","900","000","2018-12-06",0.63,0
"D01","HARV","900","000","2018-12-07",0.56,0
"D01","HARV","900","000","2018-12-08",0.38,0
"D01","HARV","900","000","2018-12-09",0.54,0
"D01","HARV","900","000","2018-12-10",0.5,0
"D01","HARV","900","000","2018-12-11",0.39,0
"D01","HARV","900","000","2018-12-12",0.44,0
"D01","HARV","900","000","2018-12-13",0.24,0
"D01","HARV","900","000","2018-12-14",0.3,0
"D01","HARV","900","000","2018-12-15",0.23,0
"D01","HARV","900","000","2018-12-16",0.13,0
"D01","HARV","900","000","2018-12-17",6.28,0
"D01","HARV","900","000","2018-12-18",0.52,0
"D01","HARV","900","000","2018-12-19",0.17,0
"D01","HARV","900","000","2018-12-20",0.32,0
"D01","HARV","900","000","2018-12-21",25.08,0
"D01","HARV","900","000","2018-12-22",1.2,0
"D01","HARV","900","000","2018-12-23",0.84,0
"D01","HARV","900","000","2018-12-24",0.25,0
"D01","HARV","900","000","2018-12-25",0.35,0
"D01","HARV","900","000","2018-12-26",0.33,0
"D01","HARV","900","000","2018-12-27",0.7,0
"D01","HARV","900","000","2018-12-28",6.7,0
"D01","HARV","900","000","2018-12-29",0.41,0
"D01","HARV","900","000","2018-12-30",0.75,0
"D01","HARV","900","000","2018-12-31",0.22,0
"D01","HARV","900","000","2019-01-01",9.54,0
"D01","HARV","900","000","2019-01-02",0.57,0
"D01","HARV","900","000","2019-01-03",0.59,0
"D01","HARV","900","000","2019-01-04",0.65,0
"D01","HARV","900","000","2019-01-05",1.11,0
"D01","HARV","900","000","2019-01-06",0.57,0
"D01","HARV","900","000","2019-01-07",0.55,0
"D01","HARV","900","000","2019-01-08",0.86,0
"D01","HARV","900","000","2019-01-09",4.27,0
"D01","HARV","900","000","2019-01-10",0.24,0
"D01","HARV","900","000","2019-01-11",0.79,0
"D01","HARV","900","000","2019-01-12",0.58,0
"D01","HARV","900","000","2019-01-13",0.37,0
"D01","HARV","900","000","2019-01-14",0.48,0
"D01","HARV","900","000","2019-01-15",0.32,0
"D01","HARV","900","000","2019-01-16",0.81,0
"D01","HARV","900","000","2019-01-17",0.8,0
"D01","HARV","900","000","2019-01-18",0.42,0
"D01","HARV","900","000","2019-01-19",0.44,0
"D01","HARV","900","000","2019-01-20",16.16,0
"D01","HARV","900","000","2019-01-21",0.29,0
"D01","HARV","900","000","2019-01-22",0.63,0
"D01","HARV","900","000","2019-01-23",0.47,0
"D01","HARV","900","000","2019-01-24",46.7,0
"D01","HARV","900","000","2019-01-25",0.81,0
"D01","HARV","900","000","2019-01-26",0.34,0
"D01","HARV","900","000","2019-01-27",0.13,0
"D01","HARV","900","000","2019-01-28",0.61,0
"D01","HARV","900","000","2019-01-29",0.06,0
"D01","HARV","900","000","2019-01-30",5.41,0
"D01","HARV","900","000","2019-01-31",0.72,1
"D01","HARV","900","000","2019-02-01",0.42,0
"D01","HARV","900","000","2019-02-02",0.63,0
"D01","HARV","900","000","2019-02-03",0.49,0
"D01","HARV","900","000","2019-02-04",0.49,0
"D01","HARV","900","000","2019-02-05",0.6,0
"D01","HARV","900","000","2019-02-06",1.11,0
"D01","HARV","900","000","2019-02-07",3.88,0
"D01","HARV","900","000","2019-02-08",3.32,0
"D01","HARV","900","000","2019-02-09",0.83,0
"D01","HARV","900","000","2019-02-10",0.99,0
"D01","HARV","900","000","2019-02-11",0.69,0
"D01","HARV","900","000","2019-02-12",7.01,0
"D01","HARV","900","000","2019-02-13",11.39,0
"D01","HARV","900","000","2019-02-14",0.72,0
"D01","HARV","900","000","2019-02-15",1,0
"D01","HARV","900","000","2019-02-16",0.74,0
"D01","HARV","900","000","2019-02-17",0.55,0
"D01","HARV","900","000","2019-02-18",1.67,0
"D01","HARV","900","000","2019-02-19",0.54,0
"D01","HARV","900","000","2019-02-20",0.47,0
"D01","HARV","900","000","2019-02-21",6.1,0
"D01","HARV","900","000","2019-02-22",0.72,0
"D01","HARV","900","000","2019-02-23",0.35,0
"D01","HARV","900","000","2019-02-24",3.72,0
"D01","HARV","900","000","2019-02-25",0.47,0
"D01","HARV","900","000","2019-02-26",0.38,0
"D01","HARV","900","000","2019-02-27",0.42,0
"D01","HARV","900","000","2019-02-28",2.19,0
"D01","HARV","900","000","2019-03-01",0.59,0
"D01","HARV","900","000","2019-03-02",1.02,0
"D01","HARV","900","000","2019-03-03",0.58,0
"D01","HARV","900","000","2019-03-04",5.62,0
"D01","HARV","900","000","2019-03-05",1.08,0
"D01","HARV","900","000","2019-03-06",1.21,0
"D01","HARV","900","000","2019-03-07",0.8,0
"D01","HARV","900","000","2019-03-08",0.97,0
"D01","HARV","900","000","2019-03-09",0.68,0
"D01","HARV","900","000","2019-03-10",6.53,0
"D01","HARV","900","000","2019-03-11",0.44,0
"D01","HARV","900","000","2019-03-12",0.83,0
"D01","HARV","900","000","2019-03-13",0.55,0
"D01","HARV","900","000","2019-03-14",0.61,0
"D01","HARV","900","000","2019-03-15",0.2,0
"D01","HARV","900","000","2019-03-16",0.7,0
"D01","HARV","900","000","2019-03-17",0.72,0
"D01","HARV","900","000","2019-03-18",0.7,0
"D01","HARV","900","000","2019-03-19",0.83,0
"D01","HARV","900","000","2019-03-20",0.86,0
"D01","HARV","900","000","2019-03-21",0.74,0
"D01","HARV","900","000","2019-03-22",5.29,0
"D01","HARV","900","000","2019-03-23",2.58,0
"D01","HARV","900","000","2019-03-24",0.77,0
"D01","HARV","900","000","2019-03-25",1.04,1
"D01","HARV","900","000","2019-03-26",0.11,1
"D01","HARV","900","000","2019-03-27",1.17,1
"D01","HARV","900","000","2019-03-28",0.89,0
"D01","HARV","900","000","2019-03-29",1.28,0
"D01","HARV","900","000","2019-03-30",0.89,0
"D01","HARV","900","000","2019-03-31",4.91,0
"D01","HARV","900","000","2019-04-01",1.75,1
"D01","HARV","900","000","2019-04-02",1.1,0
"D01","HARV","900","000","2019-04-03",1.36,0
"D01","HARV","900","000","2019-04-04",1.66,1
"D01","HARV","900","000","2019-04-05",0.79,0
"D01","HARV","900","000","2019-04-06",2.74,0
"D01","HARV","900","000","2019-04-07",0.87,0
"D01","HARV","900","000","2019-04-08",9.86,0
"D01","HARV","900","000","2019-04-09",3.19,0
"D01","HARV","900","000","2019-04-10",1.34,1
"D01","HARV","900","000","2019-04-11",0.51,1
"D01","HARV","900","000","2019-04-12",0.62,0
"D01","HARV","900","000","2019-04-13",16.12,0
"D01","HARV","900","000","2019-04-14",1.22,0
"D01","HARV","900","000","2019-04-15",16.31,0
"D01","HARV","900","000","2019-04-16",1.21,1
"D01","HARV","900","000","2019-04-17",0.8,1
"D01","HARV","900","000","2019-04-18",0.97,0
"D01","HARV","900","000","2019-04-19",1.06,0
"D01","HARV","900","000","2019-04-20",27.74,0
"D01","HARV","900","000","2019-04-21",2.65,0
"D01","HARV","900","000","2019-04-22",13,0
"D01","HARV","900","000","2019-04-23",6.12,0
"D01","HARV","900","000","2019-04-24",5.94,1
"D01","HARV","900","000","2019-04-25",1.3,0
"D01","HARV","900","000","2019-04-26",12.95,0
"D01","HARV","900","000","2019-04-27",24.86,0
"D01","HARV","900","000","2019-04-28",1.38,1
"D01","HARV","900","000","2019-04-29",1.1,1
"D01","HARV","900","000","2019-04-30",3.08,0
"D01","HARV","900","000","2019-05-01",0.86,0
"D01","HARV","900","000","2019-05-02",2.74,0
"D01","HARV","900","000","2019-05-03",4.07,0
"D01","HARV","900","000","2019-05-04",2.59,0
"D01","HARV","900","000","2019-05-05",1.26,0
"D01","HARV","900","000","2019-05-06",1.38,1
"D01","HARV","900","000","2019-05-07",3.2,1
"D01","HARV","900","000","2019-05-08",1.25,1
"D01","HARV","900","000","2019-05-09",2.31,1
"D01","HARV","900","000","2019-05-10",0.86,0
"D01","HARV","900","000","2019-05-11",1.48,1
"D01","HARV","900","000","2019-05-12",4.66,0
"D01","HARV","900","000","2019-05-13",2.74,0
"D01","HARV","900","000","2019-05-14",3.91,0
"D01","HARV","900","000","2019-05-15",1.61,1
"D01","HARV","900","000","2019-05-16",2.35,1
"D01","HARV","900","000","2019-05-17",2.28,0
"D01","HARV","900","000","2019-05-18",1,1
"D01","HARV","900","000","2019-05-19",9.38,0
"D01","HARV","900","000","2019-05-20",2.3,0
"D01","HARV","900","000","2019-05-21",1.77,1
"D01","HARV","900","000","2019-05-22",0.83,1
"D01","HARV","900","000","2019-05-23",2.09,1
"D01","HARV","900","000","2019-05-24",3.35,1
"D01","HARV","900","000","2019-05-25",1.12,0
"D01","HARV","900","000","2019-05-26",1.58,0
"D01","HARV","900","000","2019-05-27",1.82,0
"D01","HARV","900","000","2019-05-28",5.39,0
"D01","HARV","900","000","2019-05-29",1.02,0
"D01","HARV","900","000","2019-05-30",1.19,0
"D01","HARV","900","000","2019-05-31",2.66,1
"D01","HARV","900","000","2019-06-01",1.26,0
"D01","HARV","900","000","2019-06-02",4.61,0
"D01","HARV","900","000","2019-06-03",6.23,1
"D01","HARV","900","000","2019-06-04",1.3,1
"D01","HARV","900","000","2019-06-05",1.08,0
"D01","HARV","900","000","2019-06-06",12.8,0
"D01","HARV","900","000","2019-06-07",0.96,0
"D01","HARV","900","000","2019-06-08",0.65,0
"D01","HARV","900","000","2019-06-09",1.23,0
"D01","HARV","900","000","2019-06-10",1.22,0
"D01","HARV","900","000","2019-06-11",7.72,0
"D01","HARV","900","000","2019-06-12",0.97,0
"D01","HARV","900","000","2019-06-13",5.4,0
"D01","HARV","900","000","2019-06-14",0.99,0
"D01","HARV","900","000","2019-06-15",0.77,0
"D01","HARV","900","000","2019-06-16",10.14,0
"D01","HARV","900","000","2019-06-17",1.44,0
"D01","HARV","900","000","2019-06-18",1.11,0
"D01","HARV","900","000","2019-06-19",1.11,0
"D01","HARV","900","000","2019-06-20",3.33,0
"D01","HARV","900","000","2019-06-21",1.52,0
"D01","HARV","900","000","2019-06-22",0.97,0
"D01","HARV","900","000","2019-06-23",1,0
"D01","HARV","900","000","2019-06-24",0.77,0
"D01","HARV","900","000","2019-06-25",12.76,0
"D01","HARV","900","000","2019-06-26",0.95,0
"D01","HARV","900","000","2019-06-27",2.56,0
"D01","HARV","900","000","2019-06-28",1.19,0
"D01","HARV","900","000","2019-06-29",4.35,0
"D01","HARV","900","000","2019-06-30",1.74,1
"D01","HARV","900","000","2019-07-01",1.94,0
"D01","HARV","900","000","2019-07-02",0.88,0
"D01","HARV","900","000","2019-07-03",1.41,0
"D01","HARV","900","000","2019-07-04",0.62,0
"D01","HARV","900","000","2019-07-05",0.76,0
"D01","HARV","900","000","2019-07-06",1.14,0
"D01","HARV","900","000","2019-07-07",1.34,0
"D01","HARV","900","000","2019-07-08",1.27,0
"D01","HARV","900","000","2019-07-09",0.74,0
"D01","HARV","900","000","2019-07-10",0.42,0
"D01","HARV","900","000","2019-07-11",1.19,0
"D01","HARV","900","000","2019-07-12",2.53,1
"D01","HARV","900","000","2019-07-13",1.83,0
"D01","HARV","900","000","2019-07-14",1.26,0
"D01","HARV","900","000","2019-07-15",0.7,0
"D01","HARV","900","000","2019-07-16",0.64,0
"D01","HARV","900","000","2019-07-17",11.66,0
"D01","HARV","900","000","2019-07-18",1.24,0
"D01","HARV","900","000","2019-07-19",0.88,0
"D01","HARV","900","000","2019-07-20",0.22,0
"D01","HARV","900","000","2019-07-21",0.77,0
"D01","HARV","900","000","2019-07-22",22.26,0
"D01","HARV","900","000","2019-07-23",31.78,0
"D01","HARV","900","000","2019-07-24",0.86,0
"D01","HARV","900","000","2019-07-25",1.1,0
"D01","HARV","900","000","2019-07-26",1.32,0
"D01","HARV","900","000","2019-07-27",0.84,0
"D01","HARV","900","000","2019-07-28",1,0
"D01","HARV","900","000","2019-07-29",1.68,0
"D01","HARV","900","000","2019-07-30",1.27,0
"D01","HARV","900","000","2019-07-31",0.78,0
"D01","HARV","900","000","2019-08-01",0.89,0
"D01","HARV","900","000","2019-08-02",0.53,0
"D01","HARV","900","000","2019-08-03",1.77,0
"D01","HARV","900","000","2019-08-04",1.04,1
"D01","HARV","900","000","2019-08-05",1.38,0
"D01","HARV","900","000","2019-08-06",1.64,0
"D01","HARV","900","000","2019-08-07",4.59,0
"D01","HARV","900","000","2019-08-08",11.58,0
"D01","HARV","900","000","2019-08-09",1.09,1
"D01","HARV","900","000","2019-08-10",1.36,1
"D01","HARV","900","000","2019-08-11",1.46,0
"D01","HARV","900","000","2019-08-12",1.08,0
"D01","HARV","900","000","2019-08-13",1.89,0
"D01","HARV","900","000","2019-08-14",1.85,0
"D01","HARV","900","000","2019-08-15",1.29,0
"D01","HARV","900","000","2019-08-16",1.23,0
"D01","HARV","900","000","2019-08-17",0.74,0
"D01","HARV","900","000","2019-08-18",4.37,0
"D01","HARV","900","000","2019-08-19",1.92,0
"D01","HARV","900","000","2019-08-20",1.06,0
"D01","HARV","900","000","2019-08-21",4.71,0
"D01","HARV","900","000","2019-08-22",1.74,0
"D01","HARV","900","000","2019-08-23",1.44,0
"D01","HARV","900","000","2019-08-24",0.77,1
"D01","HARV","900","000","2019-08-25",0.81,1
"D01","HARV","900","000","2019-08-26",0.75,0
"D01","HARV","900","000","2019-08-27",1.15,0
"D01","HARV","900","000","2019-08-28",7.47,0
"D01","HARV","900","000","2019-08-29",4.28,0
"D01","HARV","900","000","2019-08-30",1.29,0
"D01","HARV","900","000","2019-08-31",1.28,0
"D01","HARV","900","000","2019-09-01",1.53,0
"D01","HARV","900","000","2019-09-02",2.28,0
"D01","HARV","900","000","2019-09-03",1.59,0
"D01","HARV","900","000","2019-09-04",2.31,0
"D01","HARV","900","000","2019-09-05",1.36,0
"D01","HARV","900","000","2019-09-06",0.7,0
"D01","HARV","900","000","2019-09-07",3.49,0
"D01","HARV","900","000","2019-09-08",1.25,1
"D01","HARV","900","000","2019-09-09",0.94,1
"D01","HARV","900","000","2019-09-10",2.1,0
"D01","HARV","900","000","2019-09-11",1.42,0
"D01","HARV","900","000","2019-09-12",2.11,0
"D01","HARV","900","000","2019-09-13",1.13,1
"D01","HARV","900","000","2019-09-14",3.56,0
"D01","HARV","900","000","2019-09-15",1.72,0
"D01","HARV","900","000","2019-09-16",1.12,0
"D01","HARV","900","000","2019-09-17",1.25,0
"D01","HARV","900","000","2019-09-18",1.96,1
"D01","HARV","900","000","2019-09-19",0.68,0
"D01","HARV","900","000","2019-09-20",1.19,0
"D01","HARV","900","000","2019-09-21",0.84,0
"D01","HARV","900","000","2019-09-22",0.84,0
"D01","HARV","900","000","2019-09-23",1.67,0
"D01","HARV","900","000","2019-09-24",4.77,1
"D01","HARV","900","000","2019-09-25",1.18,0
"D01","HARV","900","000","2019-09-26",3.83,0
"D01","HARV","900","000","2019-09-27",0.89,0
"D01","HARV","900","000","2019-09-28",1.2,0
"D01","HARV","900","000","2019-09-29",1.52,0
"D01","HARV","900","000","2019-09-30",0.99,0
"D01","HARV","900","000","2019-10-01",1.17,0
"D01","HARV","900","000","2019-10-02",2.03,0
"D01","HARV","900","000","2019-10-03",1.45,0
"D01","HARV","900","000","2019-10-04",4.22,1
"D01","HARV","900","000","2019-10-05",1.32,1
"D01","HARV","900","000","2019-10-06",1.14,0
"D01","HARV","900","000","2019-10-07",6.13,0
"D01","HARV","900","000","2019-10-08",4.56,0
"D01","HARV","900","000","2019-10-09",1.98,0
"D01","HARV","900","000","2019-10-10",1.38,0
"D01","HARV","900","000","2019-10-11",1.6,0
"D01","HARV","900","000","2019-10-12",1.73,0
"D01","HARV","900","000","2019-10-13",1.2,1
"D01","HARV","900","000","2019-10-14",0.99,0
"D01","HARV","900","000","2019-10-15",1.15,0
"D01","HARV","900","000","2019-10-16",5.1,0
"D01","HARV","900","000","2019-10-17",35.02,1
"D01","HARV","900","000","2019-10-18",0,1
"D01","HARV","900","000","2019-10-19",0.21,1
"D01","HARV","900","000","2019-10-20",0.84,0
"D01","HARV","900","000","2019-10-21",0.59,1
"D01","HARV","900","000","2019-10-22",0,1
"D01","HARV","900","000","2019-10-23",0,1
"D01","HARV","900","000","2019-10-24",0,1
"D01","HARV","900","000","2019-10-25",0,1
"D01","HARV","900","000","2019-10-26",0,1
"D01","HARV","900","000","2019-10-27",0,1
"D01","HARV","900","000","2019-10-28",0,1
"D01","HARV","900","000","2019-10-29",0,1
"D01","HARV","900","000","2019-10-30",0,1
"D01","HARV","900","000","2019-10-31",0,1
"D02","SCBI","900","000","2018-01-01",3.65,1
"D02","SCBI","900","000","2018-01-02",3.68,0
"D02","SCBI","900","000","2018-01-03",3.34,0
"D02","SCBI","900","000","2018-01-04",2.14,0
"D02","SCBI","900","000","2018-01-05",2.56,0
"D02","SCBI","900","000","2018-01-06",3.12,0
"D02","SCBI","900","000","2018-01-07",3.53,0
"D02","SCBI","900","000","2018-01-08",2.32,0
"D02","SCBI","900","000","2018-01-09",1.15,0
"D02","SCBI","900","000","2018-01-10",2.84,0
"D02","SCBI","900","000","2018-01-11",3.06,0
"D02","SCBI","900","000","2018-01-12",25.91,0
"D02","SCBI","900","000","2018-01-13",10.25,1
"D02","SCBI","900","000","2018-01-14",0.66,1
"D02","SCBI","900","000","2018-01-15",1.44,1
"D02","SCBI","900","000","2018-01-16",1.39,1
"D02","SCBI","900","000","2018-01-17",0.82,1
"D02","SCBI","900","000","2018-01-18",2.67,1
"D02","SCBI","900","000","2018-01-19",2.92,1
"D02","SCBI","900","000","2018-01-20",1.58,0
"D02","SCBI","900","000","2018-01-21",1.77,0
"D02","SCBI","900","000","2018-01-22",3.13,0
"D02","SCBI","900","000","2018-01-23",7.79,0
"D02","SCBI","900","000","2018-01-24",1.07,0
"D02","SCBI","900","000","2018-01-25",2.56,1
"D02","SCBI","900","000","2018-01-26",2.87,1
"D02","SCBI","900","000","2018-01-27",3.15,0
"D02","SCBI","900","000","2018-01-28",7.03,0
"D02","SCBI","900","000","2018-01-29",1.42,0
"D02","SCBI","900","000","2018-01-30",2.37,1
"D02","SCBI","900","000","2018-01-31",0,1
"D02","SCBI","900","000","2018-02-01",0,1
"D02","SCBI","900","000","2018-02-02",0,1
"D02","SCBI","900","000","2018-02-03",0,1
"D02","SCBI","900","000","2018-02-04",0,1
"D02","SCBI","900","000","2018-02-05",0,1
"D02","SCBI","900","000","2018-02-06",0.12,1
"D02","SCBI","900","000","2018-02-07",11.19,1
"D02","SCBI","900","000","2018-02-08",1.32,1
"D02","SCBI","900","000","2018-02-09",3.24,1
"D02","SCBI","900","000","2018-02-10",5.07,0
"D02","SCBI","900","000","2018-02-11",10.38,0
"D02","SCBI","900","000","2018-02-12",1.95,0
"D02","SCBI","900","000","2018-02-13",3.31,1
"D02","SCBI","900","000","2018-02-14",2.4,1
"D02","SCBI","900","000","2018-02-15",2.39,0
"D02","SCBI","900","000","2018-02-16",3.22,0
"D02","SCBI","900","000","2018-02-17",9.95,1
"D02","SCBI","900","000","2018-02-18",1.97,1
"D02","SCBI","900","000","2018-02-19",3.05,0
"D02","SCBI","900","000","2018-02-20",1.66,0
"D02","SCBI","900","000","2018-02-21",3.06,0
"D02","SCBI","900","000","2018-02-22",0.94,0
"D02","SCBI","900","000","2018-02-23",3.24,0
"D02","SCBI","900","000","2018-02-24",4.92,0
"D02","SCBI","900","000","2018-02-25",11.22,0
"D02","SCBI","900","000","2018-02-26",1.61,0
"D02","SCBI","900","000","2018-02-27",1.57,0
"D02","SCBI","900","000","2018-02-28",1.71,0
"D02","SCBI","900","000","2018-03-01",1.92,0
"D02","SCBI","900","000","2018-03-02",1.39,1
"D02","SCBI","900","000","2018-03-03",0,1
"D02","SCBI","900","000","2018-03-04",3.98,1
"D02","SCBI","900","000","2018-03-05",4.02,1
"D02","SCBI","900","000","2018-03-06",2.22,1
"D02","SCBI","900","000","2018-03-07",2.23,0
"D02","SCBI","900","000","2018-03-08",3.89,1
"D02","SCBI","900","000","2018-03-09",3.89,1
"D02","SCBI","900","000","2018-03-10",1.91,1
"D02","SCBI","900","000","2018-03-11",3.61,1
"D02","SCBI","900","000","2018-03-12",2.5,0
"D02","SCBI","900","000","2018-03-13",3.05,1
"D02","SCBI","900","000","2018-03-14",2.87,1
"D02","SCBI","900","000","2018-03-15",2.73,1
"D02","SCBI","900","000","2018-03-17",2.25,1
"D02","SCBI","900","000","2018-03-18",2.67,1
"D02","SCBI","900","000","2018-03-19",1.87,0
"D02","SCBI","900","000","2018-03-20",16.43,0
"D02","SCBI","900","000","2018-03-21",13.99,1
"D02","SCBI","900","000","2018-03-22",2.49,1
"D02","SCBI","900","000","2018-03-23",4.92,1
"D02","SCBI","900","000","2018-03-24",2.18,1
"D02","SCBI","900","000","2018-03-25",3.86,1
"D02","SCBI","900","000","2018-03-26",3.33,1
"D02","SCBI","900","000","2018-03-27",3.83,0
"D02","SCBI","900","000","2018-03-28",2.56,0
"D02","SCBI","900","000","2018-03-29",2.52,0
"D02","SCBI","900","000","2018-03-30",1.31,0
"D02","SCBI","900","000","2018-03-31",2.95,0
"D02","SCBI","900","000","2018-04-01",2.05,0
"D02","SCBI","900","000","2018-04-02",7.42,0
"D02","SCBI","900","000","2018-04-03",2.2,0
"D02","SCBI","900","000","2018-04-04",2.55,0
"D02","SCBI","900","000","2018-04-05",3.49,1
"D02","SCBI","900","000","2018-04-06",2.68,0
"D02","SCBI","900","000","2018-04-07",0.56,0
"D02","SCBI","900","000","2018-04-08",2.89,1
"D02","SCBI","900","000","2018-04-09",1.14,0
"D02","SCBI","900","000","2018-04-10",1.85,0
"D02","SCBI","900","000","2018-04-11",2.46,0
"D02","SCBI","900","000","2018-04-12",2.65,0
"D02","SCBI","900","000","2018-04-13",2.48,0
"D02","SCBI","900","000","2018-04-14",2.21,0
"D02","SCBI","900","000","2018-04-15",5.88,0
"D02","SCBI","900","000","2018-04-16",29.93,0
"D02","SCBI","900","000","2018-04-17",2.47,0
"D02","SCBI","900","000","2018-04-18",2.52,0
"D02","SCBI","900","000","2018-04-19",1.6,0
"D02","SCBI","900","000","2018-04-20",4.35,0
"D02","SCBI","900","000","2018-04-21",2.35,0
"D02","SCBI","900","000","2018-04-22",1.42,0
"D02","SCBI","900","000","2018-04-23",1.96,0
"D02","SCBI","900","000","2018-04-24",10.6,0
"D02","SCBI","900","000","2018-04-25",14,0
"D02","SCBI","900","000","2018-04-26",2.77,0
"D02","SCBI","900","000","2018-04-27",14.88,0
"D02","SCBI","900","000","2018-04-28",2.06,0
"D02","SCBI","900","000","2018-04-29",4.22,0
"D02","SCBI","900","000","2018-04-30",3.16,0
"D02","SCBI","900","000","2018-05-01",1.49,0
"D02","SCBI","900","000","2018-05-02",1.12,0
"D02","SCBI","900","000","2018-05-03",0.97,0
"D02","SCBI","900","000","2018-05-04",1.31,0
"D02","SCBI","900","000","2018-05-05",3.47,0
"D02","SCBI","900","000","2018-05-06",8.25,0
"D02","SCBI","900","000","2018-05-07",2.37,0
"D02","SCBI","900","000","2018-05-08",1.55,1
"D02","SCBI","900","000","2018-05-09",0,1
"D02","SCBI","900","000","2018-05-10",0,1
"D02","SCBI","900","000","2018-05-11",0,1
"D02","SCBI","900","000","2018-05-12",0,1
"D02","SCBI","900","000","2018-05-13",0,1
"D02","SCBI","900","000","2018-05-14",0,1
"D02","SCBI","900","000","2018-05-15",0,1
"D02","SCBI","900","000","2018-05-16",0,1
"D02","SCBI","900","000","2018-05-17",0,1
"D02","SCBI","900","000","2018-05-18",0,1
"D02","SCBI","900","000","2018-05-19",0,1
"D02","SCBI","900","000","2018-05-20",0,1
"D02","SCBI","900","000","2018-05-21",0,1
"D02","SCBI","900","000","2018-05-22",0,1
"D02","SCBI","900","000","2018-05-23",0,1
"D02","SCBI","900","000","2018-05-24",0,1
