"domainID","siteID","horizontalPosition","verticalPosition","date","wssShortRadMean","wssShortRadMinimum","wssShortRadMaximum","wssShortRadVariance","wssShortRadStdErMean","wssShortRadNumPts","shortRadQF"
"D01","HARV","000","060","2018-04-02",153.47,-1.56,1073.59,55449.64,0.8,86400,0
"D01","HARV","000","060","2018-04-03",86.44,-1.56,851.44,21229.43,0.5,86400,0
"D01","HARV","000","060","2018-04-04",39.32,-0.56,361.25,3372.2,0.2,86398,0
"D01","HARV","000","060","2018-04-05",287.18,-1.52,1058.32,122177.49,1.19,86400,0
"D01","HARV","000","060","2018-04-06",89.66,-1.63,654.01,16950.79,0.44,86400,0
"D01","HARV","000","060","2018-04-07",268.41,-1.1,1144.38,130125.98,1.23,86400,0
"D01","HARV","000","060","2018-04-08",187.89,-1.51,1261.77,73782.39,0.92,86400,0
"D01","HARV","000","060","2018-04-09",266.56,-1.61,948.04,108313.6,1.13,84121,0
"D01","HARV","000","060","2018-04-10",93.32,-1.52,616.71,14132.71,0.4,86400,0
"D01","HARV","000","060","2018-04-11",248.71,-1.58,1074.59,113169.7,1.14,86400,0
"D01","HARV","000","060","2018-04-12",177.97,-1.65,790.92,59640.68,0.83,86400,0
"D01","HARV","000","060","2018-04-13",159.56,-1.7,1098.76,34304.84,0.63,86400,0
"D01","HARV","000","060","2018-04-14",165.29,-1.7,1284.24,61802.66,0.85,86400,0
"D01","HARV","000","060","2018-04-15",34.6,-0.62,159.11,1654.05,0.14,86400,0
"D01","HARV","000","060","2018-04-16",40.91,-0.81,369.19,3572.3,0.2,86400,0
"D01","HARV","000","060","2018-04-17",159.84,-1.35,1204.95,46642.5,0.73,86400,0
"D01","HARV","000","060","2018-04-18",128.85,-1.29,1392.13,38741.14,0.67,86400,0
"D01","HARV","000","060","2018-04-19",89.16,-1.01,1433.31,25552.3,0.54,86400,0
"D01","HARV","000","060","2018-04-20",247.2,-1.06,1336.23,121638.52,1.19,86400,0
"D01","HARV","000","060","2018-04-21",318.27,-1.58,951.41,132571.46,1.24,86400,0
"D01","HARV","000","060","2018-04-22",323.26,-1.84,955.31,135953.51,1.25,86400,0
"D01","HARV","000","060","2018-04-23",271.74,-1.92,975.06,114392.12,1.2,79152,0
"D01","HARV","000","060","2018-04-24",291.14,-1.95,979.64,128999.59,1.22,86400,0
"D01","HARV","000","060","2018-04-25",60.84,-1.52,379.99,6852.26,0.28,86400,0
"D01","HARV","000","060","2018-04-26",204.1,-0.64,1357.97,98396.56,1.07,86400,0
"D01","HARV","000","060","2018-04-27",94.48,-1.52,937.6,21119.87,0.49,86400,0
"D01","HARV","000","060","2018-04-28",251.81,-1.29,1255.27,113302.58,1.15,86400,0
"D01","HARV","000","060","2018-04-29",50.85,-1.74,438.69,5021.03,0.24,86400,0
"D01","HARV","000","060","2018-04-30",105.4,-1.35,796.89,18252.52,0.46,86400,0
"D01","HARV","000","060","2018-05-01",239.29,-1.72,1401.54,92667,1.04,86400,0
"D01","HARV","000","060","2018-05-02",301.11,-1.92,932.49,120890.09,1.18,86400,0
"D01","HARV","000","060","2018-05-03",172.28,-2.15,1138.44,59970.43,0.83,86400,0
"D01","HARV","000","060","2018-05-04",155.44,-1.36,1302.42,42861.53,0.7,86400,0
"D01","HARV","000","060","2018-05-05",317.13,-2.68,1021.61,134151.94,1.25,86400,0
"D01","HARV","000","060","2018-05-06",43.55,-1.81,173.71,2409.79,0.17,86400,0
"D01","HARV","000","060","2018-05-07",228,-1.4,1198.77,94170.48,1.1,78238,0
"D01","HARV","000","060","2018-05-08",305.64,-1.92,1216.76,144059.74,1.29,86400,0
"D01","HARV","000","060","2018-05-09",293.68,-1.86,1177.05,123134.68,1.19,86400,0
"D01","HARV","000","060","2018-05-10",218.19,-1.74,1303.15,86737.88,1,86400,0
"D01","HARV","000","060","2018-05-11",282.42,-1.81,1070.82,126328.97,1.21,86400,0
"D01","HARV","000","060","2018-05-12",42.39,-1.79,221.42,2516.46,0.17,86400,0
"D01","HARV","000","060","2018-05-13",301.98,-1.26,1224.62,119799.65,1.18,86400,0
"D01","HARV","000","060","2018-05-14",280.53,-1.58,1514.29,120430.2,1.18,86400,0
"D01","HARV","000","060","2018-05-15",156.21,-1.68,1198.45,74203.17,0.93,86400,0
"D01","HARV","000","060","2018-05-16",232.57,-1.63,1157.93,94592.93,1.05,86400,0
"D01","HARV","000","060","2018-05-17",198.11,-1.01,1173.1,68904.01,0.89,86400,0
"D01","HARV","000","060","2018-05-18",298.28,-1.58,1089.3,116727.66,1.16,86400,0
"D01","HARV","000","060","2018-05-19",105.79,-1.58,873.55,18319.3,0.46,86400,0
"D01","HARV","000","060","2018-05-20",125.12,-0.8,1454.74,40700.4,0.69,86400,0
"D01","HARV","000","060","2018-05-21",319.44,-1.84,1029.03,129707.66,1.26,81832,0
"D01","HARV","000","060","2018-05-22",75.87,-2.13,429.63,9405.29,0.33,85338,0
"D01","HARV","000","060","2018-05-23",323.56,-0.85,974.66,144206.25,1.29,86400,0
"D01","HARV","000","060","2018-05-24",346.86,-2.08,973.12,139052.92,1.27,86400,0
"D01","HARV","000","060","2018-05-25",316.03,-2.2,1034.19,133198.04,1.24,86400,0
"D01","HARV","000","060","2018-05-26",239.78,-2.16,1111.96,74763.17,0.93,86400,0
"D01","HARV","000","060","2018-05-27",57.44,-1.83,303.5,5236.57,0.25,86400,0
"D01","HARV","000","060","2018-05-28",150.77,-0.85,727.92,29093.34,0.58,86400,0
"D01","HARV","000","060","2018-05-29",337.68,-1.54,972.93,138216.76,1.26,86400,0
"D01","HARV","000","060","2018-05-30",303.53,-2.54,1181.12,122644.33,1.19,86400,0
"D01","HARV","000","060","2018-05-31",301.39,-2.15,1404.64,126482.07,1.21,86400,0
"D01","HARV","000","060","2018-06-01",123.84,-1.58,1000.33,22988,0.52,86400,0
"D01","HARV","000","060","2018-06-02",265.57,-1.72,1210.98,86472.4,1,86400,0
"D01","HARV","000","060","2018-06-03",359.58,-1.93,996.7,147411.51,1.31,86400,0
"D01","HARV","000","060","2018-06-04",82.61,-1.44,624.16,11591.43,0.37,86400,0
"D01","HARV","000","060","2018-06-05",166.96,-1.67,1423.95,50380.41,0.76,86400,0
"D01","HARV","000","060","2018-06-06",215.95,-1.88,1428.36,67638.43,0.88,86400,0
"D01","HARV","000","060","2018-06-07",192.79,-2.13,1408.62,61991.29,0.86,84072,0
"D01","HARV","000","060","2018-06-08",245.36,-1.86,1210.66,99132.87,1.07,86400,0
"D01","HARV","000","060","2018-06-09",315.08,-2.36,1009.6,110908.23,1.13,86400,0
"D01","HARV","000","060","2018-06-10",329.93,-2.31,1151.13,126901.96,1.21,86399,0
"D01","HARV","000","060","2018-06-11",279.9,-2.02,1378.66,106533.77,1.11,86400,0
"D01","HARV","000","060","2018-06-12",349.3,-2.08,1001.39,137335.34,1.26,86400,0
"D01","HARV","000","060","2018-06-13",119,-2.06,1013.38,22739.39,0.51,86400,0
"D01","HARV","000","060","2018-06-14",241.7,-2.11,1383.67,114275.5,1.15,86400,0
"D01","HARV","000","060","2018-06-15",197.07,-1.9,1392.73,60588.6,0.84,86400,0
"D01","HARV","000","060","2018-06-16",337.72,-2.27,1213,132450.52,1.24,86400,0
"D01","HARV","000","060","2018-06-17",342.73,-2.59,1069.59,137028.18,1.26,86400,0
"D01","HARV","000","060","2018-06-18",214.94,-2.29,1023.14,81016.38,1,80488,0
"D01","HARV","000","060","2018-06-19",349.16,-1.17,1134.92,149371.73,1.31,86400,0
"D01","HARV","000","060","2018-06-20",246.57,-2.4,1146.13,76535.36,0.94,86400,0
"D01","HARV","000","060","2018-06-21",306.67,-2.41,1317.4,126845.79,1.21,86400,0
"D01","HARV","000","060","2018-06-22",328.5,-2.38,1259.64,137363.59,1.26,86400,0
"D01","HARV","000","060","2018-06-23",77.2,-2.13,851.77,11135.4,0.36,86400,0
"D01","HARV","000","060","2018-06-24",141.51,-1.26,1574.7,51915.82,0.78,86400,0
"D01","HARV","000","060","2018-06-25",321.84,-1.12,1290.23,148633.61,1.31,86400,0
"D01","HARV","000","060","2018-06-26",361.79,-2.38,1003.1,147018.15,1.3,86400,0
"D01","HARV","000","060","2018-06-27",161.48,-2.25,1157.7,53104.98,0.78,86400,0
"D01","HARV","000","060","2018-06-28",81.13,-1.28,1526.5,23479.17,0.52,86400,0
"D01","HARV","000","060","2018-06-29",352.11,-1.74,1012.48,138442.28,1.27,86400,0
"D01","HARV","000","060","2018-06-30",314.15,-2.24,1136.82,112568.3,1.14,86400,0
"D01","HARV","000","060","2018-07-01",323.49,-2.13,971.67,122400.11,1.19,86400,0
"D01","HARV","000","060","2018-07-02",264.75,-1.9,1145.57,103881.3,1.13,81265,0
"D01","HARV","000","060","2018-07-03",291.47,-2.24,1055.8,119230.21,1.17,86400,0
"D01","HARV","000","060","2018-07-04",342.49,-2.29,987,134817.43,1.25,86400,0
"D01","HARV","000","060","2018-07-05",285.6,-2.25,1076.58,122826.09,1.19,86400,0
"D01","HARV","000","060","2018-07-06",179.92,-1.84,1286.9,70358.47,0.9,86400,0
"D01","HARV","000","060","2018-07-07",360.05,-2.31,985.68,145261.74,1.3,86400,0
"D01","HARV","000","060","2018-07-08",353.52,-2.63,976.06,139577.55,1.27,86400,0
"D01","HARV","000","060","2018-07-09",350.33,-2.36,966.34,137912.2,1.26,86400,0
"D01","HARV","000","060","2018-07-10",270.01,-2.32,1126.95,119956.61,1.23,79199,0
"D01","HARV","000","060","2018-07-11",281.71,-2.16,1276.17,107916.96,1.12,86400,0
"D01","HARV","000","060","2018-07-12",318.71,-2.5,1151.03,131663.59,1.23,86400,0
"D01","HARV","000","060","2018-07-13",308.19,-2.04,1116.96,131613.85,1.23,86400,0
"D01","HARV","000","060","2018-07-14",155.73,-1.86,1399.73,45685.47,0.73,86400,0
"D01","HARV","000","060","2018-07-15",252.18,-1.6,1163.09,118762.97,1.17,86400,0
"D01","HARV","000","060","2018-07-16",318.76,-2.27,1122.56,126624.39,1.21,86400,0
"D01","HARV","000","060","2018-07-17",84.98,-1.84,932.61,29577.51,0.59,86400,0
"D01","HARV","000","060","2018-07-18",345.22,-1.56,1180.35,141075.34,1.28,86400,0
"D01","HARV","000","060","2018-07-19",348.67,-2.34,980.32,140625.02,1.28,85832,0
"D01","HARV","000","060","2018-07-20",344.17,-2.41,1008.32,136638.08,1.26,86400,0
"D01","HARV","000","060","2018-07-21",310.45,-2.02,978.31,134697.94,1.25,86400,0
"D01","HARV","000","060","2018-07-22",144.7,-1.63,1453.66,48075.48,0.75,86400,0
"D01","HARV","000","060","2018-07-23",191.35,-0.94,1372.21,74180.71,0.93,86400,0
"D01","HARV","000","060","2018-07-24",220.01,-1.7,1318.78,106089.15,1.11,86400,0
"D01","HARV","000","060","2018-07-25",138.99,-1.77,1286.18,33639.01,0.62,86400,0
"D01","HARV","000","060","2018-07-26",162.38,-1.08,1465.01,64771.28,0.89,81949,0
"D01","HARV","000","060","2018-07-27",263.83,-2.04,1228.66,114698.97,1.15,86400,0
"D01","HARV","000","060","2018-07-28",271.26,-1.28,1125.95,119524.25,1.18,86400,0
"D01","HARV","000","060","2018-07-29",294.19,-2.32,1313.27,117385.63,1.17,86400,0
"D01","HARV","000","060","2018-07-30",208.86,-2.34,912.36,71979.4,0.96,78571,0
"D01","HARV","000","060","2018-07-31",310.51,-2.15,1060.73,122283.14,1.19,86400,0
"D01","HARV","000","060","2018-08-01",76.81,-2.22,482.45,9125.72,0.32,86400,0
"D01","HARV","000","060","2018-08-02",241.22,-1.45,1148.78,120694.65,1.18,86400,0
"D01","HARV","000","060","2018-08-03",242.46,-1.76,1228.42,116543.16,1.16,86400,0
"D01","HARV","000","060","2018-08-04",143.82,-1.24,1446.02,59544.3,0.83,86400,0
"D01","HARV","000","060","2018-08-05",296.14,-2.22,977.28,115729.43,1.16,86400,0
"D01","HARV","000","060","2018-08-06",299.88,-2.25,932.65,114830.31,1.15,86400,0
"D01","HARV","000","060","2018-08-07",222.69,-2.2,1085.26,97502.1,1.06,86400,0
"D01","HARV","000","060","2018-08-08",233.3,-1.72,1100.04,105168.84,1.1,86400,0
"D01","HARV","000","060","2018-08-09",247.43,-1.35,1249.28,106623.04,1.11,86400,0
"D01","HARV","000","060","2018-08-10",266.67,-2.13,1222.18,98669.21,1.07,86400,0
"D01","HARV","000","060","2018-08-11",62.66,-2.08,750.29,9972.94,0.34,86400,0
"D01","HARV","000","060","2018-08-12",81.78,-0.88,574.69,10254.66,0.34,86400,0
"D01","HARV","000","060","2018-08-13",49.74,-0.94,304.64,3931.43,0.22,81623,0
"D01","HARV","000","060","2018-08-14",148.97,-1.04,1176.31,60779.33,0.84,86400,0
"D01","HARV","000","060","2018-08-15",243.01,-1.38,1176.88,105995.99,1.11,86400,0
"D01","HARV","000","060","2018-08-16",200.84,-2.02,1039.44,65936.46,0.87,86400,0
"D01","HARV","000","060","2018-08-17",217.15,-2.47,1078.92,82083.67,0.97,86400,0
"D01","HARV","000","060","2018-08-18",106.89,-1.58,1177.43,27569.18,0.56,86400,0
"D01","HARV","000","060","2018-08-19",254.34,-1.61,944.63,98955.76,1.07,86400,0
"D01","HARV","000","060","2018-08-20",200.26,-1.84,1162.35,70969.27,0.91,86400,0
"D01","HARV","000","060","2018-08-21",193.48,-2.16,1078.51,63903.36,0.86,86400,0
"D01","HARV","000","060","2018-08-22",167.66,-1.74,1390.07,58160.45,0.82,86400,0
"D01","HARV","000","060","2018-08-23",248.68,-2.06,1131.32,103970.28,1.1,86400,0
"D01","HARV","000","060","2018-08-24",270.51,-2.36,856.02,106927.89,1.11,86400,0
"D01","HARV","000","060","2018-08-25",226.49,-2.22,1018.44,78331.85,0.95,86400,0
"D01","HARV","000","060","2018-08-26",232.9,-2.13,1061.84,96035.91,1.05,86400,0
"D01","HARV","000","060","2018-08-27",85.54,-1.9,680.09,29889.43,0.76,51531,1
"D01","HARV","000","060","2018-08-28",104.59,-1.83,628.08,29935.75,0.68,63826,1
"D01","HARV","000","060","2018-08-29",159.17,-1.86,818.53,53018.13,0.86,71634,0
"D01","HARV","000","060","2018-08-30",229.59,-1.99,1235.7,92161.65,1.03,86399,0
"D01","HARV","000","060","2018-08-31",178.53,-1.61,1211.58,70705.32,0.9,86400,0
"D01","HARV","000","060","2018-09-01",205.01,-1.76,1170.08,86072.85,1,86400,0
"D01","HARV","000","060","2018-09-02",229.54,-1.8,1080.64,86756.44,1,86400,0
"D01","HARV","000","060","2018-09-03",231.35,-1.64,995.34,90967.55,1.03,86400,0
"D01","HARV","000","060","2018-09-04",224.32,-1.97,989.65,98335.89,1.07,86400,0
"D01","HARV","000","060","2018-09-05",237.13,-1.85,809.64,94332.18,1.04,86400,0
"D01","HARV","000","060","2018-09-06",171.27,-1.67,1004.63,79171.47,1.02,75599,0
"D01","HARV","000","060","2018-09-07",130.53,-1.8,732.42,15371.93,0.49,64799,1
"D01","HARV","000","060","2018-09-08",119.81,-1.99,573.11,27919.61,0.57,86400,0
"D01","HARV","000","060","2018-09-09",122.22,-1.79,934.44,27789.17,0.57,86400,0
"D01","HARV","000","060","2018-09-10",55.98,-1.36,353.65,6523.28,0.28,83610,0
"D01","HARV","000","060","2018-09-11",132.36,-1.33,1153.81,35185.72,0.64,86400,0
"D01","HARV","000","060","2018-09-12",30.42,-1.38,207.49,1844.75,0.15,86398,0
"D01","HARV","000","060","2018-09-13",93.42,-1.7,1166.66,17043.33,0.44,86400,0
"D01","HARV","000","060","2018-09-14",198.35,-2.26,1114.8,79967.49,0.96,86400,0
"D01","HARV","000","060","2018-09-15",217.48,-2.14,1086.86,92048.49,1.03,86400,0
"D01","HARV","000","060","2018-09-16",209.18,-1.94,936.61,86327.71,1,86400,0
"D01","HARV","000","060","2018-09-17",185.49,-1.71,897.13,62215.75,0.85,86400,0
"D01","HARV","000","060","2018-09-18",74.39,-1.7,917.99,21477.2,0.5,86400,0
"D01","HARV","000","060","2018-09-19",153.62,-2.08,1088.86,49482.86,0.76,86400,0
"D01","HARV","000","060","2018-09-20",119.43,-1.18,1198.23,37769.77,0.66,86400,0
"D01","HARV","000","060","2018-09-21",60.03,-1.18,506.31,7724.44,0.3,86400,0
"D01","HARV","000","060","2018-09-22",164.37,-1.53,1053.99,56768.85,0.81,86400,0
"D01","HARV","000","060","2018-09-23",144.16,-2.02,832.61,35824.05,0.64,86327,0
"D01","HARV","000","060","2018-09-24",62.12,-2.05,1077.71,14232.21,0.42,79893,0
"D01","HARV","000","060","2018-09-25",25.86,-1.48,171.41,1260.93,0.12,86400,0
"D01","HARV","000","060","2018-09-26",72.23,-1.1,1089.24,13194.64,0.39,86400,0
"D01","HARV","000","060","2018-09-27",193.91,-1.62,972.32,77841.7,0.95,86400,0
"D01","HARV","000","060","2018-09-28",94.52,-2.31,920.96,24563.28,0.53,86400,0
"D01","HARV","000","060","2018-09-29",195.22,-1.93,1042.62,73813.27,0.92,86400,0
"D01","HARV","000","060","2018-09-30",194.28,-1.93,1037.1,65834.42,0.87,86400,0
"D01","HARV","000","060","2018-10-01",50.04,-1.65,472.06,6047.99,0.26,86400,0
"D01","HARV","000","060","2018-10-02",23.23,-0.93,166.36,1364.81,0.13,86400,0
"D01","HARV","000","060","2018-10-03",103.38,-1.21,1114.98,22687.12,0.51,86400,0
"D01","HARV","000","060","2018-10-04",88.92,-1.57,931.48,22719.8,0.51,86400,0
"D01","HARV","000","060","2018-10-05",205.38,-2.11,757.47,74350.42,0.93,85911,0
"D01","HARV","000","060","2018-10-06",61.85,-1.8,379.61,8549.73,0.31,86400,0
"D01","HARV","000","060","2018-10-07",90.14,-1.22,1062.04,22703.8,0.51,86400,0
"D01","HARV","000","060","2018-10-08",31.66,-0.92,170.2,2112.05,0.16,86400,0
"D01","HARV","000","060","2018-10-09",70.52,-1.62,843.35,13407.41,0.41,80808,0
"D01","HARV","000","060","2018-10-10",166.08,-1.68,876.23,61389.54,0.84,86398,0
"D01","HARV","000","060","2018-10-11",20.27,-1.68,167.48,1096.04,0.11,86400,0
"D01","HARV","000","060","2018-10-12",125.25,-1.7,1004.3,47027.8,0.74,86400,0
"D01","HARV","000","060","2018-10-13",67.88,-1.67,914.18,15626.66,0.43,86400,0
"D01","HARV","000","060","2018-10-14",150.18,-2.03,869.91,47640.37,0.74,86400,0
"D01","HARV","000","060","2018-10-15",14.12,-1.96,118.38,488.73,0.08,86400,0
"D01","HARV","000","060","2018-10-16",186.3,-1.94,730.39,64822.9,0.87,86400,0
"D01","HARV","000","060","2018-10-17",128.19,-1.96,896.24,46267.33,0.73,86400,0
"D01","HARV","000","060","2018-10-18",182.78,-2.08,689.17,62706.06,0.85,86400,0
"D01","HARV","000","060","2018-10-19",168.07,-1.65,676.71,56882.84,0.81,86400,0
"D01","HARV","000","060","2018-10-20",70.92,-1.85,922.93,16471.63,0.44,86400,0
"D01","HARV","000","060","2018-10-21",86.39,-1.85,912.81,19802.43,0.48,86400,0
"D01","HARV","000","060","2018-10-22",123.75,-1.77,904.69,37731.76,0.66,86400,0
"D01","HARV","000","060","2018-10-23",51.88,-1.68,777.74,8870.55,0.33,80732,0
"D01","HARV","000","060","2018-10-24",59.84,-1.5,813.72,10041.09,0.34,86400,0
"D01","HARV","000","060","2018-10-25",117.98,-1.68,943.44,42722.69,0.7,86400,0
"D01","HARV","000","060","2018-10-26",136.04,-1.59,818.45,41762.03,0.7,86400,0
"D01","HARV","000","060","2018-10-27",18.69,-1.44,153.49,1101.49,0.11,86400,0
"D01","HARV","000","060","2018-10-28",53.08,-1.45,646.18,6619.2,0.28,86400,0
"D01","HARV","000","060","2018-10-29",28.48,-1.7,636.43,3428.62,0.2,86400,0
"D01","HARV","000","060","2018-10-30",80.44,-1.94,865.71,14875.31,0.41,86400,0
"D01","HARV","000","060","2018-10-31",103.97,-2.17,773.53,28009.16,0.57,86400,0
"D01","HARV","000","060","2018-11-01",15.45,-1.35,194.52,665.03,0.09,86400,0
"D01","HARV","000","060","2018-11-02",10.9,-1.5,120,375.33,0.07,86400,0
"D01","HARV","000","060","2018-11-03",44.03,-1.73,761.8,7396.24,0.3,84815,0
"D01","HARV","000","060","2018-11-04",136.66,-1.73,611.37,39328.89,0.68,85095,0
"D01","HARV","000","060","2018-11-05",25.83,-1.6,170.9,1770.33,0.14,86400,0
"D01","HARV","000","060","2018-11-06",21.95,-1.28,200.01,1555.39,0.13,86396,0
"D01","HARV","000","060","2018-11-07",131.28,-1.86,573.49,38405.99,0.67,86400,0
"D01","HARV","000","060","2018-11-08",130.97,-2.03,653.72,41303.81,0.69,86398,0
"D01","HARV","000","060","2018-11-09",43.91,-2.03,509.55,5956.53,0.26,86400,0
"D01","HARV","000","060","2018-11-10",70.71,-1.65,754.35,16760.44,0.44,86400,0
"D01","HARV","000","060","2018-11-11",129.9,-1.67,546.67,37388.72,0.66,86400,0
"D01","HARV","000","060","2018-11-12",111.5,-1.6,525.46,29842.22,0.59,86400,0
"D01","HARV","000","060","2018-11-13",22.63,-1.44,168.75,1558.68,0.14,82077,0
"D01","HARV","000","060","2018-11-14",121.26,-1.6,617.93,37003.19,0.65,86400,0
"D01","HARV","000","060","2018-11-15",47.95,-1.41,318.03,6343.17,0.27,86400,0
"D01","HARV","000","060","2018-11-16",49.15,-2,659.8,8536.15,0.31,86400,0
"D01","HARV","000","060","2018-11-17",54.35,-1.64,612.89,10298.05,0.35,86400,0
"D01","HARV","000","060","2018-11-18",54.68,-1.48,563.05,7253.84,0.29,86400,0
"D01","HARV","000","060","2018-11-19",27.43,-1.09,343.52,2881.79,0.19,83804,0
"D01","HARV","000","060","2018-11-20",17.29,-1.39,175.88,1015.13,0.11,86400,0
"D01","HARV","000","060","2018-11-21",52.85,-1.99,613.92,8293.05,0.31,86400,0
"D01","HARV","000","060","2018-11-22",112.28,-1.74,653.21,30691.57,0.6,86400,0
"D01","HARV","000","060","2018-11-23",120.03,-1.64,504.71,33307.05,0.62,86400,0
"D01","HARV","000","060","2018-11-24",85.37,-1.41,630.91,22094.57,0.51,86400,0
"D01","HARV","000","060","2018-11-25",32.97,-1.21,393.3,3623.53,0.2,86400,0
"D01","HARV","000","060","2018-11-26",13.92,-1.74,91.14,581.33,0.08,86400,0
"D01","HARV","000","060","2018-11-27",48.19,-1.21,440.55,6840.18,0.28,86400,0
"D01","HARV","000","060","2018-11-28",46.5,-1.36,483.03,6106.16,0.27,86400,0
"D01","HARV","000","060","2018-11-29",57.51,-1.47,689.26,8741.23,0.32,86400,0
"D01","HARV","000","060","2018-11-30",38.17,-1.47,207.8,3193.8,0.19,86400,0
"D01","HARV","000","060","2018-12-01",96.94,-1.89,590.18,25821.43,0.55,86400,0
"D01","HARV","000","060","2018-12-02",18.04,-1.13,231.56,1055.38,0.11,86400,0
"D01","HARV","000","060","2018-12-03",50.76,-1.93,589.19,10592.74,0.35,86400,0
"D01","HARV","000","060","2018-12-04",51.72,-1.53,599.17,12985.97,0.41,77694,0
"D01","HARV","000","060","2018-12-05",73.93,-1.64,673.55,15316.91,0.42,86400,0
"D01","HARV","000","060","2018-12-06",70.74,-1.59,657.13,16533.62,0.44,86400,0
"D01","HARV","000","060","2018-12-07",102.27,-1.62,483.82,26413.12,0.55,86400,0
"D01","HARV","000","060","2018-12-08",99.35,-1.56,456.74,25319.44,0.54,86400,0
"D01","HARV","000","060","2018-12-09",73.13,-1.59,517.01,14201.44,0.41,86400,0
"D01","HARV","000","060","2018-12-10",101.85,-1.62,446.54,25391.97,0.54,86400,0
"D01","HARV","000","060","2018-12-11",99.81,-1.59,437.33,24393.5,0.53,86400,0
"D01","HARV","000","060","2018-12-12",73.31,-1.53,595.87,17491.84,0.46,83822,0
"D01","HARV","000","060","2018-12-13",42.66,-1.65,370.6,5776.27,0.26,86400,0
"D01","HARV","000","060","2018-12-14",48.47,-1.24,565.97,9021.7,0.32,86400,0
"D01","HARV","000","060","2018-12-15",63.23,-1.44,490.69,13637.81,0.4,86400,0
"D01","HARV","000","060","2018-12-16",20.05,-1.5,263.5,1574.33,0.13,86398,0
"D01","HARV","000","060","2018-12-17",23.12,-1.42,228.85,1736.41,0.14,86400,0
"D01","HARV","000","060","2018-12-18",88.49,-1.53,449.62,21913.16,0.5,86400,0
"D01","HARV","000","060","2018-12-19",98.7,-1.45,451.49,24317.04,0.53,86400,0
"D01","HARV","000","060","2018-12-20",78.51,-1.51,432.71,17486.23,0.45,86400,0
"D01","HARV","000","060","2018-12-21",5.54,-1.86,71.01,112.04,0.04,86400,0
"D01","HARV","000","060","2018-12-22",30.41,-1.45,584.15,4728.1,0.23,86400,0
"D01","HARV","000","060","2018-12-23",98.29,-1.6,431.5,23722.41,0.52,86400,0
"D01","HARV","000","060","2018-12-24",40.11,-1.33,272.94,4136.67,0.22,86400,0
"D01","HARV","000","060","2018-12-25",102.31,-1.65,458.68,25579.76,0.54,86400,0
"D01","HARV","000","060","2018-12-26",91.6,-1.64,443.89,23467.08,0.52,86400,0
"D01","HARV","000","060","2018-12-27",92.25,-1.5,461.66,23294.75,0.52,86400,0
"D01","HARV","000","060","2018-12-28",10.38,-1.41,103,348.19,0.06,86400,0
"D01","HARV","000","060","2018-12-29",73.46,-1.47,658.41,17796.51,0.45,86400,0
"D01","HARV","000","060","2018-12-30",77.51,-1.54,672.78,17941.46,0.46,86400,0
"D01","HARV","000","060","2018-12-31",22.32,-1.33,215.21,1965.49,0.16,81407,0
"D01","HARV","000","060","2019-01-01",6.96,-1.7,228.42,631.99,0.14,31647,1
"D01","HARV","000","060","2019-01-02",89.47,-1.67,476.01,20832.09,0.49,86400,0
"D01","HARV","000","060","2019-01-03",50.7,-1.41,600.18,10556.43,0.35,86400,0
"D01","HARV","000","060","2019-01-04",82.4,-1.38,466.65,17714.52,0.45,86400,0
"D01","HARV","000","060","2019-01-05",22.93,-1.38,182.83,1524.37,0.13,86400,0
"D01","HARV","000","060","2019-01-06",28.82,-1.5,538.01,3234.22,0.19,86400,0
"D01","HARV","000","060","2019-01-07",83,-1.77,417.96,16878.49,0.44,86400,0
"D01","HARV","000","060","2019-01-08",18.42,-1.01,152.21,1048.7,0.11,86400,0
"D01","HARV","000","060","2019-01-09",32.73,-1.24,363.73,3826.3,0.21,83824,0
"D01","HARV","000","060","2019-01-10",52.97,-1.45,575.55,9408,0.33,86400,0
"D01","HARV","000","060","2019-01-11",107.05,-1.65,496.61,28531,0.57,86400,0
"D01","HARV","000","060","2019-01-12",109.97,-1.45,475.13,29195.93,0.58,86400,0
"D01","HARV","000","060","2019-01-13",109.42,-1.51,482.4,29451.05,0.58,86400,0
"D01","HARV","000","060","2019-01-14",113.76,-1.54,481.87,30163.5,0.59,86400,0
"D01","HARV","000","060","2019-01-15",84.71,-1.53,503.83,18882.98,0.47,86400,0
"D01","HARV","000","060","2019-01-16",41.35,-1.56,473.71,5755.54,0.26,86400,0
"D01","HARV","000","060","2019-01-17",106.21,-1.65,513.02,26546.64,0.55,86400,0
"D01","HARV","000","060","2019-01-18",36.44,-1.3,263.45,3984.08,0.21,86400,0
"D01","HARV","000","060","2019-01-19",43.66,-1.62,303.87,5418.23,0.25,86400,0
"D01","HARV","000","060","2019-01-20",12.4,-1.36,179.5,634.1,0.09,86400,0
"D01","HARV","000","060","2019-01-21",77.96,-1.27,476.34,13863.8,0.4,86400,0
"D01","HARV","000","060","2019-01-22",123.3,-1.45,530.75,36058.97,0.65,86400,0
"D01","HARV","000","060","2019-01-23",51.26,-1.25,694.53,9838.46,0.34,86400,0
"D01","HARV","000","060","2019-01-24",7.94,-1.27,49.22,177.18,0.05,86400,0
"D01","HARV","000","060","2019-01-25",82.76,-1.93,693.97,22464.67,0.51,86400,0
"D01","HARV","000","060","2019-01-26",112.91,-1.67,740.04,31371.59,0.6,86400,0
