date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2018-11-01",21.5567,17.3678,27.0905,11.1522,0.0120,77490.0,0
"2018-11-02",21.9213,19.0344,26.2834,3.6005,0.0068,78239.0,0
"2018-11-03",15.0276,9.6633,19.4695,7.9422,0.0099,80700.0,0
"2018-11-04",17.7198,12.3397,25.7619,21.7105,0.0159,85470.0,0
"2018-11-05",22.9179,20.6218,26.5295,4.3365,0.0071,86370.0,0
"2018-11-06",24.2608,21.3384,29.4053,5.7104,0.0081,86098.0,0
"2018-11-07",23.6711,20.5234,30.2987,7.2569,0.0102,69426.0,0
"2018-11-08",23.6365,20.0630,29.4472,6.3597,0.0087,84390.0,0
"2018-11-09",23.1981,20.5185,28.3814,7.6534,0.0094,85740.0,0
"2018-11-10",20.6887,17.4757,25.0811,3.1045,0.0061,84330.0,0
"2018-11-11",16.6969,11.8199,24.0484,16.3799,0.0138,85800.0,0
"2018-11-12",21.1088,17.1942,28.9579,12.8241,0.0125,81840.0,0
"2018-11-13",24.3576,21.9956,29.0206,4.9257,0.0076,84660.0,0
"2018-11-14",20.1098,17.5391,24.6470,2.9557,0.0060,82890.0,0
"2018-11-15",15.8707,11.6754,21.9062,11.0727,0.0126,69600.0,1
"2018-11-16",8.8145,2.4733,14.9127,15.7549,0.0146,74220.0,1
"2018-11-17",13.0883,7.5214,20.7758,20.2672,0.0153,86400.0,0
"2018-11-18",17.4510,13.2842,24.2951,15.9785,0.0136,86400.0,0
"2018-11-19",18.7668,14.6761,24.7902,9.4168,0.0106,83070.0,0
"2018-11-20",17.8136,15.8578,20.4146,1.6688,0.0044,85495.0,0
"2018-11-21",15.4964,11.1976,19.5678,7.1564,0.0095,79290.0,0
"2018-11-22",13.6247,9.3360,18.6956,9.2656,0.0104,85380.0,0
"2018-11-23",17.1095,13.9553,22.7339,6.7934,0.0091,82890.0,0
"2018-11-24",20.0343,17.4023,24.3751,6.1807,0.0087,81960.0,0
"2018-11-25",19.1132,16.2700,22.1863,3.1355,0.0060,86400.0,0
"2018-11-26",17.8799,14.4647,24.6767,7.7653,0.0102,74520.0,0
"2018-11-27",9.7829,5.5451,14.5616,6.4271,0.0101,63330.0,1
"2018-11-28",6.3627,1.1218,10.8421,7.4748,0.0107,65310.0,1
"2018-11-29",9.1096,4.4061,15.2165,13.4206,0.0125,86190.0,0
"2018-11-30",14.3920,8.6013,22.0423,21.4603,0.0158,86130.0,0
