date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2018-03-01",21.8914,17.9536,27.5298,7.1511,0.0102,69300.0,1
"2018-03-02",20.1609,15.7207,24.4812,6.5899,0.0091,79170.0,0
"2018-03-03",15.2894,8.5705,21.2140,12.7107,0.0130,75600.0,0
"2018-03-04",13.6789,7.8890,18.5713,9.2033,0.0105,83790.0,0
"2018-03-05",13.5717,7.7976,21.5311,22.9082,0.0163,86370.0,0
"2018-03-06",16.0792,9.9851,24.1769,18.3136,0.0148,83280.0,0
"2018-03-07",17.6603,13.4908,20.4552,4.2052,0.0084,60090.0,1
"2018-03-08",10.5787,4.8439,15.9465,9.4034,0.0113,73020.0,1
"2018-03-09",11.0762,5.0381,18.6539,17.2996,0.0142,85680.0,0
"2018-03-10",14.2390,8.1774,21.0844,19.5898,0.0152,85020.0,0
"2018-03-11",19.0247,13.3757,25.3663,14.5864,0.0130,86250.0,0
"2018-03-12",17.8784,11.7592,21.9127,5.7264,0.0097,61140.0,1
"2018-03-13",10.1507,4.6840,17.0975,13.6509,0.0129,81630.0,0
"2018-03-14",11.4668,7.2483,17.0178,7.8642,0.0103,74653.0,1
"2018-03-15",12.2426,5.9484,19.6313,16.5493,0.0140,84450.0,0
"2018-03-16",14.1350,6.5953,23.9318,34.6612,0.0204,83340.0,0
"2018-03-17",17.8712,9.8936,27.5439,30.6041,0.0190,85170.0,0
"2018-03-18",19.7718,14.3748,27.8421,20.5397,0.0157,83400.0,0
"2018-03-19",19.4622,16.2924,24.4252,3.5944,0.0068,78510.0,0
"2018-03-20",19.9768,16.3090,25.3281,8.1167,0.0119,56940.0,1
"2018-03-21",15.0521,11.2677,20.4098,5.1704,0.0100,51900.0,1
"2018-03-22",12.0555,7.4947,18.1159,10.0723,0.0117,73410.0,1
"2018-03-23",13.1617,7.1787,20.2221,16.0141,0.0138,84150.0,0
"2018-03-24",17.1805,10.7636,24.7828,19.0864,0.0151,83910.0,0
"2018-03-25",18.6094,12.0509,26.5576,19.0821,0.0161,73980.0,1
"2018-03-26",15.0612,14.0801,22.3123,1.5865,0.0044,82980.0,0
"2018-03-27",17.0944,13.9942,24.1867,9.5448,0.0119,67830.0,1
"2018-03-28",19.4535,14.2797,26.4994,15.5370,0.0139,80070.0,0
"2018-03-29",20.3336,15.5450,27.2233,14.7384,0.0140,75030.0,0
"2018-03-30",19.9086,17.2353,25.9742,5.3937,0.0081,81510.0,0
"2018-03-31",17.4715,13.8241,22.8593,6.0342,0.0087,79470.0,0
