date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2018-12-01",18.5411,17.4879,20.2169,0.6605,0.0028,84510.0,0
"2018-12-02",22.2996,20.0975,27.1829,3.9478,0.0073,74280.0,1
"2018-12-03",22.8151,20.3225,24.4004,0.4133,0.0023,75309.0,0
"2018-12-04",17.2722,13.0212,20.3285,4.0810,0.0069,85920.0,0
"2018-12-05",10.1036,5.4701,16.1588,7.7066,0.0101,74940.0,0
"2018-12-06",8.7071,2.4402,16.1229,20.0786,0.0153,86160.0,0
"2018-12-07",11.5316,6.2483,18.9356,15.8957,0.0136,86340.0,0
"2018-12-08",14.4891,10.0088,21.8958,18.3997,0.0147,84930.0,0
"2018-12-09",17.9675,16.1935,21.3931,1.9403,0.0052,71490.0,1
"2018-12-10",9.3549,6.2655,16.1904,8.9338,0.0115,67080.0,1
"2018-12-11",8.2767,6.0494,12.7473,4.8530,0.0078,80514.0,0
"2018-12-12",9.1457,3.6250,16.4800,16.0997,0.0137,86280.0,0
"2018-12-13",11.5003,10.0203,14.2140,0.7933,0.0039,50957.0,1
"2018-12-14",18.0260,17.1555,19.3898,0.2411,0.0027,33511.0,1
"2018-12-15",17.3762,15.6003,19.5238,1.5126,0.0045,75840.0,0
"2018-12-16",15.3703,11.6743,18.7040,2.8842,0.0059,84270.0,0
"2018-12-17",11.4661,7.7867,16.4246,7.9338,0.0096,86279.0,0
"2018-12-18",13.1036,8.6408,19.1642,12.0936,0.0118,86400.0,0
"2018-12-19",13.9305,9.6038,18.3511,8.6649,0.0100,86390.0,0
"2018-12-20",16.3866,14.2335,17.9232,0.7095,0.0034,62580.0,1
"2018-12-21",14.2010,10.2122,17.3248,3.9369,0.0108,33690.0,1
"2018-12-22",9.6146,6.9815,14.0024,4.8874,0.0081,74910.0,1
"2018-12-23",10.6047,6.0287,16.7183,12.1756,0.0119,86400.0,0
"2018-12-24",13.7011,9.0113,20.3502,13.9446,0.0127,86400.0,0
"2018-12-25",14.0440,9.5353,20.1512,11.6938,0.0116,86400.0,0
"2018-12-26",13.5294,9.4544,20.6144,12.2587,0.0119,86069.0,0
"2018-12-27",17.4538,12.8421,23.5090,13.5798,0.0131,79650.0,0
"2018-12-28",22.3923,20.2735,25.9188,3.0059,0.0064,72269.0,1
"2018-12-29",20.7039,18.1509,24.2376,3.6000,0.0065,85110.0,0
"2018-12-30",19.3110,16.4684,22.6688,3.9535,0.0069,82320.0,0
"2018-12-31",21.7616,19.7373,26.0937,4.0327,0.0073,75120.0,0
