date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2019-02-01",-8.9979,-10.6847,-6.4860,1.0946,0.0036,86400.0,0
"2019-02-03",9.5208,3.7142,13.5121,4.3420,0.0071,86400.0,0
"2019-02-04",9.9427,4.0851,15.4056,10.5181,0.0110,86400.0,0
"2019-02-05",14.6932,11.3257,19.2094,5.7214,0.0082,85985.0,0
"2019-02-06",12.1398,9.9257,15.9002,1.7906,0.0046,86400.0,0
"2019-02-07",9.0231,6.0478,15.5153,4.1639,0.0069,86400.0,0
"2019-02-08",9.8985,3.1175,16.2384,7.3551,0.0092,86400.0,0
"2019-02-09",-3.0455,-6.6790,3.1146,5.7219,0.0081,86400.0,0
"2019-02-10",-3.0298,-5.6358,-0.3293,2.7684,0.0057,86400.0,0
"2019-02-11",-1.4914,-3.0669,-0.3027,0.7144,0.0029,86400.0,0
"2019-02-12",-0.5594,-1.5532,1.2576,0.4633,0.0023,86399.0,0
"2019-02-13",2.1788,-0.1200,4.4262,1.4958,0.0042,86301.0,0
"2019-02-14",4.0260,1.5718,7.4297,2.7459,0.0056,86400.0,0
"2019-02-15",10.6301,6.5618,16.5386,10.3866,0.0110,86400.0,0
"2019-02-16",3.4774,-1.4433,13.3164,14.0128,0.0127,86400.0,0
"2019-02-17",-1.5861,-3.5821,1.1578,1.8244,0.0046,86310.0,0
"2019-02-18",2.1529,-0.8769,6.3413,4.0219,0.0069,84570.0,0
"2019-02-19",-1.1195,-5.5016,2.1416,4.5494,0.0073,86400.0,0
"2019-02-20",-1.9025,-3.8656,0.6520,1.9349,0.0047,86400.0,0
"2019-02-21",5.5798,-1.4363,14.3278,33.4686,0.0197,86400.0,0
"2019-02-22",5.8521,3.3931,11.0131,4.3701,0.0071,86400.0,0
"2019-02-23",2.1699,0.4314,5.0845,2.1475,0.0050,86400.0,0
"2019-02-24",3.1288,0.2502,17.4861,23.4483,0.0176,75947.0,0
"2019-02-25",,,,,,0.0,1
"2019-02-26",5.1726,0.4616,11.6279,12.3776,0.0150,54811.0,1
"2019-02-27",0.5638,-3.3271,5.5479,6.1543,0.0084,86400.0,0
"2019-02-28",2.4734,0.2970,6.7516,1.7006,0.0044,86400.0,0
