date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2018-09-01",26.7977,23.8633,32.0975,5.4566,0.0086,74520.0,0
"2018-09-02",25.8581,23.4749,31.0970,3.0185,0.0061,80730.0,0
"2018-09-03",25.2011,22.9602,28.9674,2.0974,0.0051,79290.0,0
"2018-09-04",25.3261,22.7102,31.1884,5.6879,0.0087,74760.0,0
"2018-09-05",26.6488,24.0133,31.9119,5.2686,0.0082,79020.0,0
"2018-09-06",26.5710,23.9418,31.4105,4.1897,0.0072,79890.0,0
"2018-09-07",26.2246,23.3818,31.7993,4.5383,0.0073,85560.0,0
"2018-09-08",25.5746,23.0271,30.7565,3.8620,0.0067,86160.0,0
"2018-09-09",25.8957,23.1239,31.6740,6.5311,0.0087,86219.0,0
"2018-09-10",26.0058,23.2897,32.4115,7.2388,0.0092,85200.0,0
"2018-09-11",26.4668,22.7753,31.8589,9.1606,0.0103,86340.0,0
"2018-09-12",27.5533,24.0999,32.1232,5.7409,0.0082,85160.0,0
"2018-09-13",27.0641,24.1560,32.4617,5.3441,0.0079,84840.0,0
"2018-09-14",27.5275,23.2882,33.6537,12.1425,0.0119,85620.0,0
"2018-09-15",28.7179,25.2552,34.1901,7.6590,0.0097,81870.0,0
"2018-09-16",28.6692,26.0037,33.2305,4.3829,0.0072,83430.0,0
"2018-09-17",28.1388,25.0894,33.2591,5.4774,0.0080,85807.0,0
"2018-09-18",27.7956,24.5148,33.6992,7.4865,0.0093,86038.0,0
"2018-09-19",27.4049,24.2884,33.7172,7.4684,0.0093,85920.0,0
"2018-09-20",27.0071,23.5889,33.0570,7.8374,0.0097,83430.0,0
"2018-09-21",26.9117,23.4510,31.9162,5.5784,0.0083,81900.0,0
"2018-09-22",25.8335,22.6367,30.6063,4.4364,0.0073,84330.0,0
"2018-09-23",26.4218,22.5644,31.9359,8.1042,0.0098,83610.0,0
"2018-09-24",25.6371,23.0296,30.4454,3.8242,0.0067,84030.0,0
"2018-09-25",26.7054,23.4525,31.5476,6.4147,0.0087,85530.0,0
"2018-09-26",26.9284,23.2594,33.1308,8.7213,0.0101,84810.0,0
"2018-09-27",26.4812,22.7228,32.6593,12.0657,0.0119,85380.0,0
"2018-09-28",27.5927,24.2023,33.5334,7.7306,0.0096,84570.0,0
"2018-09-29",26.4815,22.0389,32.6358,9.8611,0.0108,84180.0,0
"2018-09-30",26.5671,23.0728,32.5267,6.1338,0.0087,81270.0,0
