date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2018-06-01",25.6534,21.9875,32.2981,11.0770,0.0114,85080.0,0
"2018-06-02",25.7680,22.5624,31.7906,8.2504,0.0101,81150.0,0
"2018-06-03",25.5459,21.8565,31.8621,7.8877,0.0103,74490.0,0
"2018-06-04",26.6394,23.0721,32.8426,6.1290,0.0093,70680.0,1
"2018-06-05",26.4336,23.0142,30.6083,4.2337,0.0073,80190.0,0
"2018-06-06",23.2590,21.3908,26.8518,1.2385,0.0038,86400.0,0
"2018-06-07",24.2638,20.7998,31.1277,9.9369,0.0108,85680.0,0
"2018-06-08",23.9879,20.6525,30.5857,6.2628,0.0086,84510.0,0
"2018-06-09",24.5848,20.8440,31.0980,9.6255,0.0108,83100.0,0
"2018-06-10",24.2502,20.9579,28.7246,5.6750,0.0082,85290.0,0
"2018-06-11",24.7345,22.1562,30.0543,3.6581,0.0067,81990.0,0
"2018-06-12",24.0779,21.1883,29.7852,3.2429,0.0062,83550.0,0
"2018-06-13",25.6968,22.2038,31.8466,8.6908,0.0101,85830.0,0
"2018-06-14",26.2315,22.0469,30.9642,6.9876,0.0091,85170.0,0
"2018-06-15",26.7555,23.0739,32.5860,6.3718,0.0086,85440.0,0
"2018-06-16",25.5627,22.6995,31.9558,6.2808,0.0086,85170.0,0
"2018-06-17",25.7220,22.4615,31.8676,9.8029,0.0108,84060.0,0
"2018-06-18",27.0059,22.7255,32.6165,6.6407,0.0089,82920.0,0
"2018-06-19",25.8883,22.8909,32.8878,8.6187,0.0102,82890.0,0
"2018-06-20",25.9326,21.7067,32.0529,7.6089,0.0099,76980.0,0
"2018-06-21",26.0594,23.2840,32.4211,4.8164,0.0078,79050.0,0
"2018-06-22",28.0827,24.7752,32.9588,7.1732,0.0095,79530.0,0
"2018-06-23",28.1763,24.2956,33.2640,7.9159,0.0098,81900.0,0
"2018-06-24",27.8655,24.2696,33.9250,8.0616,0.0100,81030.0,0
"2018-06-25",26.8823,22.9983,33.5421,10.7739,0.0115,82080.0,0
"2018-06-26",27.0568,24.1532,32.4068,5.0342,0.0077,85590.0,0
"2018-06-27",25.8671,22.6213,31.9035,7.1725,0.0092,83880.0,0
"2018-06-28",26.6843,24.0326,33.0544,4.7805,0.0077,79890.0,0
"2018-06-29",24.9397,22.1139,31.6700,7.0158,0.0091,84300.0,0
"2018-06-30",24.8898,23.2121,31.6049,3.3890,0.0064,83280.0,0
