date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2019-01-01",12.7504,5.6925,19.3218,14.2517,0.0128,86400.0,0
"2019-01-02",4.9499,4.2344,7.1772,0.3443,0.0020,86400.0,0
"2019-01-03",5.7245,3.9332,7.6372,1.1602,0.0037,86400.0,0
"2019-01-04",4.4932,2.8882,6.0500,0.3322,0.0020,86400.0,0
"2019-01-05",5.9370,4.0027,10.4005,4.5504,0.0073,86400.0,0
"2019-01-07",0.9797,-1.0801,6.2580,3.3592,0.0062,86400.0,0
"2019-01-08",7.6402,0.5790,16.0171,26.5821,0.0175,86400.0,0
"2019-01-09",4.8653,-3.0189,14.4718,17.4885,0.0142,86370.0,0
"2019-01-10",-3.9636,-4.7823,-2.5231,0.3699,0.0021,86310.0,0
"2019-01-11",-3.9324,-5.7651,-0.2709,3.0601,0.0060,86400.0,0
"2019-01-12",-3.4031,-4.3415,-2.1139,0.1832,0.0015,86399.0,0
"2019-01-13",-4.0230,-4.5584,-3.3976,0.1115,0.0011,86400.0,0
"2019-01-14",-3.3762,-5.4236,-1.0489,1.6925,0.0052,62820.0,1
"2019-01-15",-0.8853,-2.5639,1.8823,1.0142,0.0034,86400.0,0
"2019-01-16",-0.1755,-3.0229,3.8936,3.5129,0.0064,86400.0,0
"2019-01-18",1.0270,-2.1676,6.8842,10.3775,0.0110,86400.0,0
"2019-01-20",-1.4424,-7.6450,3.6704,7.3228,0.0092,85620.0,0
"2019-01-21",-11.7161,-14.1232,-7.6416,3.2099,0.0061,86370.0,0
"2019-01-22",-8.8618,-12.9250,-3.1115,13.5924,0.0125,86400.0,0
"2019-01-23",1.0270,-3.4182,10.0758,15.6543,0.0135,86400.0,0
"2019-01-24",7.8942,0.5384,13.2876,10.7166,0.0112,85876.0,0
"2019-01-25",-0.6402,-1.5972,0.8065,0.3670,0.0021,86400.0,0
"2019-01-26",-2.0257,-4.4456,1.8729,2.6447,0.0055,86400.0,0
"2019-01-27",2.2226,-1.7146,6.8573,7.8112,0.0095,86400.0,0
"2019-01-28",-1.3869,-6.2047,4.4779,8.2653,0.0098,86400.0,0
"2019-01-29",-2.2109,-3.3799,-0.2791,0.5336,0.0025,86460.0,0
"2019-01-30",-7.0898,-13.2275,-2.2721,5.3196,0.0078,86400.0,0
"2019-01-31",-12.7343,-15.9208,-7.0774,8.8112,0.0101,86400.0,0
