date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2019-07-02",20.6795,17.7819,24.7757,4.4557,0.0072,86400.0,0
"2019-07-03",23.5082,18.7217,27.9362,8.6119,0.0100,86400.0,0
"2019-07-04",24.7161,20.5959,28.2378,3.4896,0.0064,86400.0,0
"2019-07-05",23.9707,19.8094,27.9232,6.5378,0.0087,86400.0,0
"2019-07-06",23.1963,21.0851,28.8249,5.2142,0.0078,86400.0,0
"2019-07-07",20.9566,17.0418,23.9508,3.3358,0.0062,86400.0,0
"2019-07-08",20.0422,14.2216,24.9955,8.9340,0.0102,86400.0,0
"2019-07-09",21.9513,16.8783,26.1079,8.0141,0.0096,86400.0,0
"2019-07-10",23.4923,18.4887,26.9310,5.4750,0.0080,86400.0,0
"2019-07-11",22.1883,19.0196,25.2058,3.2288,0.0061,86400.0,0
"2019-07-12",21.9761,19.3466,26.6299,5.8320,0.0082,86400.0,0
"2019-07-13",21.6432,17.3106,26.1073,7.6830,0.0094,86400.0,0
"2019-07-14",22.9336,19.0225,26.6856,4.4590,0.0072,86400.0,0
"2019-07-15",19.9530,15.6830,24.0274,6.3494,0.0088,82421.0,0
"2019-07-16",21.7108,16.7367,26.7029,7.2370,0.0092,86400.0,0
"2019-07-17",23.0642,20.6406,27.3570,2.9058,0.0058,86400.0,0
"2019-07-18",19.7353,17.5052,21.5361,1.0533,0.0035,86400.0,0
"2019-07-19",21.0667,16.4421,28.3006,20.0147,0.0152,86400.0,0
"2019-07-20",26.8956,23.6156,30.6260,4.7949,0.0074,86400.0,0
"2019-07-21",25.9068,22.3938,29.8211,5.5768,0.0080,86400.0,0
"2019-07-22",21.0957,16.5671,26.6774,6.0514,0.0084,86400.0,0
"2019-07-23",16.3250,14.5357,19.9084,1.8452,0.0046,86400.0,0
"2019-07-24",19.4425,15.5807,23.5678,6.0725,0.0084,86400.0,0
"2019-07-25",20.7645,16.9842,24.2580,4.3432,0.0071,86327.0,0
"2019-07-27",21.5877,17.9626,25.7888,8.2465,0.0098,86400.0,0
"2019-07-28",21.9854,17.2203,27.8470,14.4797,0.0129,86400.0,0
"2019-07-29",23.1960,18.8179,28.0536,8.4259,0.0103,79766.0,0
"2019-07-30",25.2323,20.4067,29.5724,6.7914,0.0089,86400.0,0
"2019-07-31",22.9951,20.2963,26.6673,3.0575,0.0059,86400.0,0
