date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2018-04-01",17.7418,14.4405,25.2380,13.6913,0.0126,85680.0,0
"2018-04-02",20.9824,16.2411,28.9203,18.2045,0.0146,85980.0,0
"2018-04-03",22.8213,18.5748,29.6585,9.7275,0.0110,80340.0,0
"2018-04-04",21.5504,18.0302,28.4331,5.6857,0.0084,81420.0,0
"2018-04-05",17.3955,10.3444,23.8236,15.7152,0.0142,77910.0,0
"2018-04-06",19.1694,13.1086,28.0693,29.6734,0.0188,84060.0,0
"2018-04-07",20.8481,17.6533,27.7768,6.2799,0.0094,70680.0,1
"2018-04-08",17.1537,14.5096,19.0690,1.6516,0.0045,81810.0,0
"2018-04-09",17.1834,13.8744,22.5384,8.3504,0.0100,82825.0,0
"2018-04-10",16.5036,14.3603,20.0619,1.1857,0.0039,77490.0,0
"2018-04-11",15.6400,10.9056,22.8237,15.4893,0.0138,81030.0,0
"2018-04-12",17.8330,12.5839,24.7232,15.0437,0.0135,82020.0,0
"2018-04-13",20.3617,16.1882,27.1786,14.0269,0.0134,77670.0,0
"2018-04-14",21.9246,16.9456,29.1457,17.8505,0.0149,80220.0,0
"2018-04-15",22.1790,16.8654,27.4439,4.4694,0.0087,58710.0,1
"2018-04-16",14.3650,8.6458,19.9040,7.9239,0.0118,57090.0,1
"2018-04-17",16.0632,10.5686,24.0024,19.3266,0.0153,82620.0,0
"2018-04-18",20.3135,13.2110,29.6588,33.7485,0.0201,83280.0,0
"2018-04-19",19.9014,14.0376,26.9446,18.2938,0.0160,71100.0,1
"2018-04-20",18.4538,15.8316,23.3511,2.0349,0.0050,82140.0,0
"2018-04-21",18.8634,15.6416,25.6912,8.5397,0.0113,66780.0,1
"2018-04-22",20.9050,19.4144,24.3035,1.7162,0.0056,54389.0,1
"2018-04-23",22.5539,20.0263,28.1846,5.2899,0.0086,70920.0,1
"2018-04-24",21.1217,17.2289,25.1113,4.4761,0.0077,75210.0,0
"2018-04-25",19.6033,15.5483,26.0239,10.7078,0.0114,82770.0,0
"2018-04-26",20.4293,15.9093,27.0666,12.9697,0.0126,82290.0,0
"2018-04-27",21.1779,17.7789,26.6261,8.2031,0.0103,76890.0,0
"2018-04-28",20.4576,15.4042,26.9306,14.1220,0.0130,83550.0,0
"2018-04-29",22.2965,17.6208,28.6581,14.1621,0.0129,85050.0,0
"2018-04-30",20.7279,16.8800,26.2303,8.6011,0.0104,78900.0,0
