date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2019-09-01",26.1488,23.7390,29.9286,1.8005,0.0046,85620.0,0
"2019-09-02",26.2406,23.7867,30.4799,2.8952,0.0058,84960.0,0
"2019-09-03",26.1021,23.2932,30.5604,4.0309,0.0069,84840.0,0
"2019-09-04",26.3666,22.1506,29.2121,3.7110,0.0085,51090.0,1
"2019-09-05",28.5295,24.9622,33.5067,7.1433,0.0094,81330.0,0
"2019-09-06",28.4343,24.4390,33.4139,8.4311,0.0099,86189.0,0
"2019-09-07",27.9076,22.6885,34.0298,13.9274,0.0127,86400.0,0
"2019-09-08",28.4392,23.7897,34.0388,11.3810,0.0115,86400.0,0
"2019-09-09",28.4727,23.5005,34.1264,10.9878,0.0113,86160.0,0
"2019-09-10",27.3680,23.2222,32.8864,8.1478,0.0099,83940.0,0
"2019-09-12",26.3848,23.0732,31.2993,6.2986,0.0088,82168.0,0
"2019-09-13",26.1351,23.4043,30.2121,4.0982,0.0071,81810.0,0
"2019-09-14",26.4448,23.5153,31.5260,5.8168,0.0084,82110.0,0
"2019-09-15",25.8858,23.7634,31.4310,3.0674,0.0060,85710.0,0
"2019-09-16",26.7768,23.6521,32.0336,8.2984,0.0098,86400.0,0
"2019-09-17",27.6986,22.0196,33.8850,12.9693,0.0123,86370.0,0
"2019-09-18",26.1443,22.2340,30.1108,5.1897,0.0079,83850.0,0
"2019-09-19",24.2268,21.1810,28.5035,3.7438,0.0066,85440.0,0
"2019-09-20",23.4106,20.1118,29.3697,9.3729,0.0109,78930.0,0
"2019-09-21",24.2332,20.6488,29.0934,6.0675,0.0088,78180.0,0
"2019-09-22",24.2133,20.6663,29.7649,7.3432,0.0098,77130.0,0
"2019-09-23",24.5229,20.8393,29.8331,7.6116,0.0094,85830.0,0
"2019-09-24",25.1821,18.7228,32.2376,17.0876,0.0141,86370.0,0
"2019-09-25",27.0138,21.5481,33.3850,15.9862,0.0137,85417.0,0
"2019-09-26",27.3258,22.6120,33.4946,11.3690,0.0115,86400.0,0
"2019-09-27",27.0595,23.5062,32.4166,7.9436,0.0097,85080.0,0
"2019-09-28",25.3995,21.0431,30.6374,7.8232,0.0096,85200.0,0
"2019-09-29",25.0831,20.9693,31.5764,9.6432,0.0107,83700.0,0
"2019-09-30",26.0323,22.5997,31.7345,8.3039,0.0099,85260.0,0
