date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2019-01-01",1.1722,-0.1318,4.1717,1.4663,0.0068,31526.0,1
"2019-01-02",-3.8028,-7.0630,0.8195,4.1481,0.0070,84739.0,0
"2019-01-03",-1.3630,-4.5169,1.7290,3.6432,0.0065,86312.0,0
"2019-01-04",0.0530,-2.4449,3.1351,3.0066,0.0059,86400.0,0
"2019-01-05",1.2023,0.2244,2.3344,0.2736,0.0018,86400.0,0
"2019-01-06",-0.5801,-4.7294,1.8494,1.6158,0.0043,86400.0,0
"2019-01-07",-9.0057,-12.3754,-4.7296,4.3470,0.0071,86400.0,0
"2019-01-08",-3.6166,-8.6206,1.9467,12.2227,0.0119,86400.0,0
"2019-01-09",1.2602,-1.0181,2.3965,0.5606,0.0026,83812.0,0
"2019-01-10",-3.0974,-6.0546,-1.0181,1.1542,0.0037,86400.0,0
"2019-01-11",-9.1266,-11.9552,-6.0249,2.2249,0.0051,86400.0,0
"2019-01-13",-10.8202,-14.7840,-4.7258,9.1805,0.0103,86400.0,0
"2019-01-14",-8.2797,-12.0654,-3.0944,9.0381,0.0102,86400.0,0
"2019-01-15",-6.1131,-8.9485,-2.0451,4.7332,0.0074,86400.0,0
"2019-01-16",-3.6915,-5.9863,-0.2586,2.9286,0.0058,86400.0,0
"2019-01-17",-7.8867,-13.5293,-0.3864,12.7351,0.0121,86400.0,0
"2019-01-18",-4.8102,-7.9544,-0.8311,7.0383,0.0090,86400.0,0
"2019-01-19",-3.9686,-6.6257,-1.2396,2.3345,0.0052,86400.0,0
"2019-01-20",-7.7707,-11.5937,-4.9194,1.7505,0.0045,86400.0,0
"2019-01-21",-19.3864,-22.5319,-11.5909,4.6202,0.0073,86370.0,0
"2019-01-22",-14.2061,-18.9926,-6.2372,22.6552,0.0162,86400.0,0
"2019-01-23",-5.0964,-10.6505,0.9388,14.3319,0.0129,86400.0,0
"2019-01-24",7.5276,0.7166,11.9604,11.8676,0.0117,86400.0,0
"2019-01-25",-1.9969,-3.9738,3.9028,1.7971,0.0046,86400.0,0
"2019-01-26",-7.3411,-10.3882,-3.8679,4.2298,0.0070,86400.0,0
"2019-01-27",-3.8615,-8.9804,3.5277,21.4882,0.0158,86282.0,0
"2019-01-28",-5.2699,-10.0638,2.6374,13.2731,0.0130,78858.0,0
"2019-01-29",-8.6319,-11.8853,-5.6982,4.1059,0.0069,86460.0,0
"2019-01-30",-6.5851,-12.2267,-3.8821,4.1080,0.0069,86400.0,0
"2019-01-31",-17.8669,-21.7531,-12.2177,8.5614,0.0100,86368.0,0
