date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2018-08-01",20.4031,16.8151,23.4207,4.4613,0.0072,86400.0,0
"2018-08-02",23.9595,22.0514,28.0210,3.6542,0.0065,86400.0,0
"2018-08-03",22.8777,19.8363,27.7797,4.9954,0.0076,86400.0,0
"2018-08-04",21.4734,19.5294,24.8557,1.5737,0.0043,86400.0,0
"2018-08-05",22.8174,18.5803,27.6354,9.3154,0.0104,86400.0,0
"2018-08-06",25.1693,20.6490,29.3379,6.9760,0.0090,86400.0,0
"2018-08-07",24.4354,20.5239,28.6660,4.7599,0.0074,86400.0,0
"2018-08-08",22.0283,19.0352,27.4808,6.8464,0.0089,86400.0,0
"2018-08-09",22.2866,19.6903,26.3800,5.1758,0.0077,86400.0,0
"2018-08-10",21.6782,18.3860,25.0340,3.4403,0.0063,86400.0,0
"2018-08-11",18.9338,17.1302,22.9336,1.5949,0.0043,86400.0,0
"2018-08-12",18.3481,17.1601,20.5925,0.8856,0.0032,86400.0,0
"2018-08-13",18.6365,18.0803,19.5520,0.2236,0.0017,81598.0,0
"2018-08-14",19.8761,16.9039,24.4634,1.7988,0.0046,86400.0,0
"2018-08-15",21.5138,18.5069,26.8738,8.4017,0.0099,86400.0,0
"2018-08-16",23.4177,20.1660,27.0199,4.1921,0.0070,86400.0,0
"2018-08-17",22.6202,18.1506,27.0175,5.6030,0.0081,86400.0,0
"2018-08-18",21.1498,18.4202,24.7139,1.1538,0.0037,86400.0,0
"2018-08-19",17.9323,15.6272,21.1333,2.6620,0.0056,86400.0,0
"2018-08-20",17.2620,14.5401,21.4906,5.3121,0.0078,86400.0,0
"2018-08-21",16.5554,12.0259,21.5818,7.3875,0.0092,86400.0,0
"2018-08-22",18.6658,16.4987,23.4478,4.6922,0.0074,86400.0,0
"2018-08-23",17.2901,13.0316,20.6989,4.7503,0.0074,86400.0,0
"2018-08-24",19.0029,14.1058,24.2943,10.9488,0.0113,86400.0,0
"2018-08-25",19.7002,15.9218,23.6703,5.0095,0.0076,86400.0,0
"2018-08-26",18.7106,13.7731,24.4202,10.7043,0.0111,86400.0,0
"2018-08-27",20.0325,18.8645,23.4246,0.9104,0.0042,51524.0,1
"2018-08-28",24.0576,20.5913,30.1710,7.4774,0.0108,63803.0,1
"2018-08-29",25.8506,22.3132,30.5805,4.8638,0.0082,71619.0,0
"2018-08-30",23.7330,20.1853,27.1240,1.9552,0.0048,86399.0,0
"2018-08-31",16.7681,13.7540,20.3008,3.5518,0.0064,86400.0,0
