date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2018-11-01",18.4984,16.6232,20.5023,0.6089,0.0027,86399.0,0
"2018-11-02",17.3445,10.3639,19.3834,2.0232,0.0048,86400.0,0
"2018-11-04",8.0330,3.8333,11.4187,2.6675,0.0056,86400.0,0
"2018-11-05",8.0201,6.7002,9.1423,0.6222,0.0027,86399.0,0
"2018-11-07",14.1995,12.0854,17.5459,1.7340,0.0045,86399.0,0
"2018-11-09",,,,,,0.0,1
"2018-11-10",,,,,,0.0,1
"2018-11-11",,,,,,0.0,1
"2018-11-12",,,,,,0.0,1
"2018-11-13",,,,,,0.0,1
"2018-11-14",,,,,,0.0,1
"2018-11-15",,,,,,0.0,1
"2018-11-16",,,,,,0.0,1
"2018-11-17",,,,,,0.0,1
"2018-11-18",,,,,,0.0,1
"2018-11-19",13.0947,11.5396,14.0707,0.3509,0.0039,23087.0,1
"2018-11-20",7.4111,3.7380,13.5883,6.9649,0.0090,86400.0,0
"2018-11-21",3.9374,1.8119,9.8217,4.2949,0.0071,86400.0,0
"2018-11-22",-1.4078,-4.6842,2.9021,6.1859,0.0085,86400.0,0
"2018-11-23",-3.8435,-5.2246,-0.8055,1.7379,0.0045,86400.0,0
"2018-11-24",-1.4473,-2.9851,7.7880,1.8232,0.0046,86130.0,0
"2018-11-25",8.5080,-0.1046,14.4697,22.7396,0.0162,86400.0,0
"2018-11-26",7.6805,5.0398,12.5276,4.5687,0.0073,86400.0,0
"2018-11-27",1.6422,-1.1650,5.1104,2.7055,0.0056,86400.0,0
"2018-11-29",-2.3705,-4.5942,2.4856,6.0682,0.0084,86400.0,0
"2018-11-30",1.8876,-0.2246,4.7654,1.6363,0.0044,86400.0,0
