date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2019-02-01",12.4508,8.4289,19.6345,12.1759,0.0119,85980.0,0
"2019-02-02",15.9354,13.7165,21.4363,6.2941,0.0085,86310.0,0
"2019-02-03",15.1050,13.9729,17.7840,0.9189,0.0033,84450.0,0
"2019-02-04",15.5324,13.6668,19.2903,2.3690,0.0052,86400.0,0
"2019-02-05",16.4629,11.8384,23.8135,17.6593,0.0143,86400.0,0
"2019-02-06",19.6150,15.6937,25.4487,11.0072,0.0113,86340.0,0
"2019-02-07",19.9208,15.1845,26.0207,13.1002,0.0123,86370.0,0
"2019-02-08",20.8549,15.4114,26.8170,14.7436,0.0131,86340.0,0
"2019-02-09",16.4669,11.9272,24.1361,9.1247,0.0104,84540.0,0
"2019-02-10",16.3463,13.6207,21.3521,6.6549,0.0093,76590.0,0
"2019-02-11",19.5603,15.3816,26.3496,14.0199,0.0129,84450.0,0
"2019-02-12",21.5151,18.9447,27.4608,5.8395,0.0091,70800.0,1
"2019-02-13",14.4073,10.4237,22.4017,10.2912,0.0115,78390.0,0
"2019-02-14",12.5715,5.6987,21.2714,24.9395,0.0170,86370.0,0
"2019-02-15",16.3741,10.7225,22.2647,11.2722,0.0115,84540.0,0
"2019-02-16",17.7069,12.7905,24.4156,13.3839,0.0133,75510.0,0
"2019-02-17",21.2370,18.1944,27.6863,10.1303,0.0111,82380.0,0
"2019-02-18",22.9434,19.5041,29.3003,9.2684,0.0107,80580.0,0
"2019-02-19",18.7211,16.0541,24.6288,3.8401,0.0068,82260.0,0
"2019-02-20",19.1656,15.3067,28.1192,18.9232,0.0150,84030.0,0
"2019-02-21",23.5306,19.6945,29.0600,6.0785,0.0086,82770.0,0
"2019-02-22",22.9833,18.2379,28.1626,9.6425,0.0106,86370.0,0
"2019-02-23",24.0639,20.2126,30.2953,10.2639,0.0114,79650.0,0
"2019-02-24",23.0175,20.3079,27.3347,2.0239,0.0054,68610.0,1
"2019-02-25",15.6227,9.3533,20.4099,10.9984,0.0121,74970.0,1
"2019-02-26",15.3054,12.0435,19.1284,5.8821,0.0083,86250.0,0
"2019-02-27",18.9169,15.9477,24.2430,6.6328,0.0088,86010.0,0
"2019-02-28",19.3319,16.4559,24.4749,7.5375,0.0094,85770.0,0
