date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2018-03-01",7.8914,5.0027,11.6266,3.4724,0.0063,86400.0,0
"2018-03-02",1.6922,-0.4155,7.0614,3.4087,0.0063,86400.0,0
"2018-03-03",1.2472,-0.7822,3.7368,1.9263,0.0047,86400.0,0
"2018-03-04",1.0878,-0.1593,2.6357,0.4766,0.0023,86399.0,0
"2018-03-05",-0.2253,-2.4842,4.3265,4.0206,0.0068,86400.0,0
"2018-03-06",-0.1923,-3.0958,4.6906,4.1341,0.0069,86400.0,0
"2018-03-07",-2.5833,-3.5309,-1.1166,0.1802,0.0014,86400.0,0
"2018-03-08",-1.9796,-2.7552,0.6748,0.6228,0.0027,86400.0,0
"2018-03-09",-3.4266,-5.6009,-1.1445,2.1348,0.0050,86400.0,0
"2018-03-10",-1.8513,-3.5176,0.8636,1.4999,0.0042,86400.0,0
"2018-03-11",-1.4821,-4.0120,2.3192,4.3262,0.0071,86399.0,0
"2018-03-12",-0.8987,-4.2614,2.2812,3.3292,0.0062,85933.0,0
"2018-03-13",-2.1881,-3.5252,-0.1392,1.1727,0.0037,86400.0,0
"2018-03-14",-2.9898,-4.6912,-1.1654,1.2486,0.0038,86380.0,0
"2018-03-15",-1.6809,-3.6512,1.7784,1.9582,0.0048,86400.0,0
"2018-03-16",-2.8412,-4.9852,-0.7065,1.2862,0.0039,86400.0,0
"2018-03-17",-4.3313,-7.4699,1.5038,6.4970,0.0087,86400.0,0
"2018-03-18",-8.8538,-14.1989,-2.6567,15.4726,0.0134,86400.0,0
"2018-03-19",-5.8489,-10.5372,-0.5306,10.4378,0.0110,86400.0,0
"2018-03-20",-3.2813,-8.7738,3.6090,16.3951,0.0138,86399.0,0
"2018-03-21",-1.2398,-3.8923,2.0027,3.4485,0.0063,86400.0,0
"2018-03-22",1.7632,-1.4462,7.0929,7.3574,0.0092,86400.0,0
"2018-03-23",1.2688,-1.6027,4.7067,3.4327,0.0063,86399.0,0
"2018-03-24",1.0916,-1.9149,4.9086,3.7110,0.0066,86399.0,0
"2018-03-25",-0.5218,-2.4498,2.3066,2.0450,0.0049,86400.0,0
"2018-03-26",-0.6624,-3.6797,4.6474,5.8501,0.0092,69540.0,0
"2018-03-27",0.5964,-3.5026,6.8320,10.6276,0.0119,75250.0,0
"2018-03-28",4.5650,-0.0581,10.9978,12.8610,0.0122,86400.0,0
"2018-03-29",6.8155,3.6108,9.5274,3.0309,0.0059,86355.0,0
"2018-03-30",7.9919,5.4493,9.5607,1.0747,0.0035,86400.0,0
"2018-03-31",4.4041,-0.5566,10.4206,11.7707,0.0117,86400.0,0
