date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2019-10-01",14.1898,10.9554,19.1587,6.3968,0.0086,86400.0,0
"2019-10-02",18.4619,11.9181,21.5806,2.8556,0.0057,86400.0,0
"2019-10-03",7.1940,4.8494,11.9760,1.9780,0.0048,86397.0,0
"2019-10-04",7.9756,6.0137,10.5326,2.1116,0.0049,86400.0,0
"2019-10-05",6.0332,1.3916,11.6704,11.6911,0.0116,86400.0,0
"2019-10-06",9.3814,4.0525,15.6518,14.7396,0.0131,86400.0,0
"2019-10-07",16.5460,12.4972,19.2694,1.9975,0.0051,77878.0,0
"2019-10-08",12.0036,9.9538,14.6678,1.8100,0.0046,86400.0,0
"2019-10-09",9.1483,7.4405,11.9526,0.9339,0.0033,86400.0,0
"2019-10-10",9.6407,7.2323,12.1311,2.2660,0.0051,86400.0,0
"2019-10-11",10.2048,6.8141,13.4212,3.3159,0.0062,86400.0,0
"2019-10-12",9.9548,8.1204,12.8998,1.9042,0.0047,86400.0,0
"2019-10-13",10.9840,7.9869,15.1481,3.2816,0.0062,86400.0,0
"2019-10-14",11.9363,6.9787,16.9061,8.6441,0.0100,86400.0,0
"2019-10-15",9.4388,4.6893,14.6595,7.0686,0.0090,86399.0,0
"2019-10-16",9.1604,5.2507,12.8588,5.5911,0.0080,86400.0,0
"2019-10-17",10.4361,8.9422,11.7531,0.5332,0.0044,27716.0,1
"2019-10-18",,,,,,0.0,1
"2019-10-19",,,,,,0.0,1
"2019-10-20",,,,,,0.0,1
"2019-10-21",14.3513,11.0983,16.5496,2.0477,0.0086,27924.0,1
"2019-10-22",8.7787,6.9336,11.4695,1.1777,0.0040,73545.0,0
"2019-10-23",11.5457,9.2864,14.9915,2.3364,0.0052,86400.0,0
"2019-10-24",10.5941,5.1596,16.1509,11.3102,0.0114,86313.0,0
"2019-10-25",10.5325,7.5857,13.1296,2.2733,0.0051,86400.0,0
"2019-10-26",8.3570,5.2427,11.5231,2.6684,0.0056,86400.0,0
"2019-10-27",6.5797,5.4078,9.0478,0.4253,0.0022,86400.0,0
"2019-10-28",7.4226,6.2585,9.5287,1.2505,0.0039,84043.0,0
"2019-10-29",8.0371,6.8636,11.2867,1.1322,0.0042,65250.0,1
"2019-10-30",11.7002,9.7381,14.9014,3.2681,0.0062,86399.0,0
"2019-10-31",15.5778,13.1710,19.2781,4.4968,0.0072,86340.0,0
