date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2018-01-01",7.1496,0.9799,14.8482,16.4015,0.0166,59400.0,1
"2018-01-02",1.5613,-0.7210,4.4584,2.3683,0.0070,48870.0,1
"2018-01-03",2.0914,0.6282,5.2663,0.6160,0.0039,40200.0,1
"2018-01-04",1.8333,-2.2491,8.6380,11.1074,0.0124,72270.0,1
"2018-01-05",2.8853,-2.0524,8.4578,10.0368,0.0112,80490.0,0
"2018-01-06",5.1679,0.4746,10.2909,7.8267,0.0097,84030.0,0
"2018-01-07",6.2953,1.4696,14.2151,19.5655,0.0153,83460.0,0
"2018-01-08",9.8360,4.5694,19.5243,27.8097,0.0184,82020.0,0
"2018-01-09",16.3788,13.9351,23.4814,7.5536,0.0097,79860.0,0
"2018-01-10",18.0293,16.8601,20.2593,1.2258,0.0039,78900.0,0
"2018-01-11",19.5849,17.6929,23.4233,3.2987,0.0063,83940.0,0
"2018-01-12",19.1011,17.5721,21.7258,1.2861,0.0042,72420.0,1
"2018-01-13",11.3676,5.3831,17.7261,12.7692,0.0131,74880.0,1
"2018-01-14",5.2059,-0.1135,11.8276,14.5478,0.0136,78870.0,0
"2018-01-15",6.5037,1.8429,13.2237,12.2776,0.0121,84090.0,0
"2018-01-16",8.8727,3.4245,18.1872,29.2396,0.0184,86310.0,0
"2018-01-17",9.3976,5.0126,13.8396,3.2319,0.0065,76230.0,0
"2018-01-18",1.9690,-4.3031,9.1818,23.8865,0.0194,63660.0,1
"2018-01-19",7.7496,1.7039,16.0973,22.9642,0.0163,86400.0,0
"2018-01-20",11.3712,5.8105,16.0875,10.3340,0.0109,86400.0,0
"2018-01-21",14.4652,9.2868,22.0770,18.0419,0.0145,86340.0,0
"2018-01-22",17.0718,11.5783,25.1887,23.1070,0.0169,80940.0,0
"2018-01-23",19.7713,17.8582,22.5851,1.7538,0.0048,77250.0,0
"2018-01-24",12.7619,6.8952,19.2491,12.0582,0.0119,85800.0,0
"2018-01-25",11.2493,6.6426,15.3035,5.8257,0.0086,78180.0,0
"2018-01-26",11.2108,6.9721,20.5450,18.8398,0.0161,72450.0,1
"2018-01-27",16.6290,13.8661,23.2186,7.6266,0.0102,73410.0,0
"2018-01-28",18.6030,15.8142,23.6171,5.4440,0.0081,82200.0,0
"2018-01-29",17.4034,14.6112,19.6596,2.1736,0.0057,67440.0,1
"2018-01-30",11.0393,7.0434,15.6505,5.3745,0.0089,68400.0,1
"2018-01-31",8.8776,3.2151,16.3162,18.2878,0.0148,83250.0,0
