date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2018-10-01",21.2997,17.1986,25.3124,6.3857,0.0086,86400.0,0
"2018-10-02",22.7045,19.2246,25.0689,1.2681,0.0038,86400.0,0
"2018-10-03",23.6460,20.7140,27.2334,3.1153,0.0061,83059.0,0
"2018-10-04",24.4769,20.8171,28.3666,4.9603,0.0076,86400.0,0
"2018-10-05",19.5212,15.6651,26.6287,9.6875,0.0106,86400.0,0
"2018-10-06",17.3598,15.5531,20.4942,2.3246,0.0052,86397.0,0
"2018-10-07",22.7214,19.2135,27.6386,7.6564,0.0094,86400.0,0
"2018-10-08",23.5606,20.7689,26.0743,1.3780,0.0040,86400.0,0
"2018-10-09",21.3149,19.3197,23.7465,1.4967,0.0042,86400.0,0
"2018-10-10",21.2113,19.6928,23.8976,1.1277,0.0036,86397.0,0
"2018-10-11",20.7256,18.2586,23.6868,1.6288,0.0043,86400.0,0
"2018-10-12",12.6565,8.9711,19.2163,8.1428,0.0097,86400.0,0
"2018-10-13",8.9863,7.1328,11.5799,1.0345,0.0035,86400.0,0
"2018-10-14",7.8175,5.5084,11.5166,3.1486,0.0060,86399.0,0
"2018-10-15",14.4351,9.0954,21.9418,16.1476,0.0137,86400.0,0
"2018-10-16",12.4732,7.6640,21.8921,13.9147,0.0127,86400.0,0
"2018-10-17",11.6241,7.8672,16.4853,5.5816,0.0080,86400.0,0
"2018-10-18",8.6110,4.5026,12.5914,5.9003,0.0083,86400.0,0
"2018-10-19",9.9089,5.4363,15.4416,8.9804,0.0102,86400.0,0
"2018-10-20",14.0301,11.8218,17.1393,1.5291,0.0042,86400.0,0
"2018-10-21",6.0278,3.2645,13.7189,4.5664,0.0073,86370.0,0
"2018-10-22",3.4739,1.7235,7.6868,0.8492,0.0038,58925.0,1
"2018-10-23",,,,,,0.0,1
"2018-10-24",,,,,,0.0,1
"2018-10-25",,,,,,0.0,1
"2018-10-26",,,,,,0.0,1
"2018-10-27",,,,,,0.0,1
"2018-10-28",,,,,,0.0,1
"2018-10-29",,,,,,0.0,1
"2018-10-30",12.2846,7.7070,15.1247,5.0427,0.0109,42729.0,1
"2018-10-31",15.4322,11.0571,19.6179,7.6129,0.0094,86400.0,0
