date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2018-08-01",22.5966,19.8950,26.6508,4.8328,0.0075,86400.0,0
"2018-08-02",21.8668,20.0026,24.3451,1.2111,0.0037,86160.0,0
"2018-08-03",21.3594,19.8780,23.8880,1.0234,0.0034,86400.0,0
"2018-08-04",22.4926,19.2527,27.5514,8.2089,0.0097,86400.0,0
"2018-08-05",25.7460,23.3533,28.6254,1.4605,0.0041,86400.0,0
"2018-08-06",25.8837,22.4662,28.8372,1.8967,0.0047,86334.0,0
"2018-08-07",25.3003,22.6186,28.9352,1.5806,0.0043,86400.0,0
"2018-08-08",24.9821,21.7487,28.3206,2.1093,0.0049,86400.0,0
"2018-08-09",24.4100,20.8795,28.1835,4.0271,0.0068,86400.0,0
"2018-08-10",24.6186,21.6221,27.3438,2.5662,0.0054,86400.0,0
"2018-08-11",23.3329,19.9814,27.6306,2.4441,0.0053,86400.0,0
"2018-08-12",21.7116,18.3576,23.6007,1.4508,0.0041,86400.0,0
"2018-08-13",19.6609,16.9302,23.4819,2.2967,0.0061,62660.0,1
"2018-08-14",22.4136,19.2825,25.3833,2.3340,0.0076,40469.0,1
"2018-08-15",23.7696,19.8950,27.2040,4.2566,0.0070,86400.0,0
"2018-08-16",25.4414,21.0376,29.3399,3.3852,0.0067,75638.0,0
"2018-08-17",25.2127,20.3771,28.0988,3.0264,0.0059,86400.0,0
"2018-08-18",23.5583,20.2878,25.4638,0.9021,0.0032,86400.0,0
"2018-08-19",20.7913,18.0734,24.2824,3.2135,0.0061,86399.0,0
"2018-08-21",22.3596,20.5334,26.0155,3.2717,0.0062,86400.0,0
"2018-08-22",22.5459,19.9792,24.9388,1.2642,0.0038,86394.0,0
"2018-08-23",18.5300,14.1207,22.2951,6.8761,0.0089,86400.0,0
"2018-08-24",20.5596,15.6480,23.5285,3.9185,0.0067,86400.0,0
"2018-08-25",20.5715,17.3901,23.3939,2.7181,0.0056,86400.0,0
"2018-08-26",22.7242,19.3903,26.8809,6.0037,0.0083,86400.0,0
"2018-08-27",25.7466,21.3249,29.2766,2.6568,0.0055,86398.0,0
"2018-08-28",27.1457,22.7233,30.2133,2.8609,0.0058,86400.0,0
"2018-08-29",27.4743,24.5853,30.4792,2.1835,0.0050,86400.0,0
"2018-08-30",26.1539,22.0435,28.7630,1.8511,0.0046,86393.0,0
"2018-08-31",21.9948,19.8846,26.2497,1.6374,0.0056,52151.0,1
