date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2018-03-01",11.3318,8.9588,12.9017,0.7547,0.0030,86400.0,0
"2018-03-02",4.2886,1.1704,10.2858,7.9057,0.0106,70592.0,0
"2018-03-03",,,,,,0.0,1
"2018-03-04",1.6286,-2.8031,7.7903,11.9254,0.0120,82363.0,0
"2018-03-05",0.5013,-4.7287,5.8787,10.1156,0.0108,86400.0,0
"2018-03-06",0.8397,-1.7168,3.4580,2.5820,0.0055,86399.0,0
"2018-03-07",1.5518,-0.5583,7.1150,5.1116,0.0077,86160.0,0
"2018-03-08",0.0683,-2.9465,3.2873,2.1563,0.0050,86038.0,0
"2018-03-09",-0.9923,-2.6572,2.8798,1.8668,0.0046,86400.0,0
"2018-03-10",1.3249,-2.0885,7.7638,8.1161,0.0097,86400.0,0
"2018-03-11",1.8654,-2.7612,7.9122,11.4921,0.0115,86400.0,0
"2018-03-12",1.5913,-1.2753,5.2244,2.3351,0.0052,86400.0,0
"2018-03-13",-0.3906,-3.0495,3.4248,3.7081,0.0066,86400.0,0
"2018-03-14",-1.3935,-3.5688,0.9263,1.4942,0.0042,86385.0,0
"2018-03-15",2.4467,-1.2815,8.1386,12.5576,0.0121,86400.0,0
"2018-03-16",1.9282,-2.5047,6.8342,6.0855,0.0086,82681.0,0
"2018-03-17",1.8640,-0.4041,4.2933,0.8666,0.0032,86400.0,0
"2018-03-18",4.6922,-0.9889,13.4159,19.9664,0.0152,86400.0,0
"2018-03-19",9.3596,5.5097,13.3805,3.1157,0.0060,86400.0,0
"2018-03-20",0.8243,-3.6435,8.1977,16.5132,0.0138,86400.0,0
"2018-03-21",-3.3925,-3.4672,-3.2257,0.0040,0.0023,750.0,1
"2018-03-22",0.4674,-2.9080,4.6714,6.4629,0.0094,73560.0,0
"2018-03-23",2.2145,-0.8853,5.6908,3.9913,0.0068,86400.0,0
"2018-03-24",1.3470,-1.9246,5.8642,6.3210,0.0086,86400.0,0
"2018-03-25",0.9080,-4.2925,4.7126,9.5925,0.0105,86400.0,0
"2018-03-26",2.2315,-1.2858,7.6569,7.3124,0.0092,86400.0,0
"2018-03-27",0.3205,-1.7910,4.8841,1.8556,0.0046,86400.0,0
"2018-03-28",4.9875,1.1713,10.5345,8.4173,0.0099,86400.0,0
"2018-03-29",11.9053,6.2889,22.9512,26.4475,0.0175,86400.0,0
"2018-03-30",15.8403,6.5763,22.1982,23.2802,0.0165,85977.0,0
"2018-03-31",7.1190,2.3491,14.0905,16.0508,0.0136,86400.0,0
