date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2019-07-01",22.2906,17.5719,26.9068,8.8043,0.0101,86400.0,0
"2019-07-02",25.5719,22.6789,30.6536,4.8487,0.0075,86400.0,0
"2019-07-03",25.7881,23.2758,29.4659,2.4889,0.0054,86395.0,0
"2019-07-04",24.4113,20.0365,29.2195,4.9938,0.0076,86400.0,0
"2019-07-05",22.5658,20.2413,27.0061,4.1822,0.0070,86400.0,0
"2019-07-06",24.6364,20.5248,29.6342,5.4194,0.0079,86399.0,0
"2019-07-07",24.1121,21.7906,27.1413,1.6474,0.0044,86400.0,0
"2019-07-08",21.8220,19.6551,24.8494,1.7315,0.0045,86400.0,0
"2019-07-09",21.0671,17.5655,25.6825,5.5907,0.0086,76464.0,0
"2019-07-10",,,,,,0.0,1
"2019-07-11",,,,,,0.0,1
"2019-07-12",,,,,,0.0,1
"2019-07-13",,,,,,0.0,1
"2019-07-14",,,,,,0.0,1
"2019-07-15",,,,,,0.0,1
"2019-07-16",,,,,,0.0,1
"2019-07-17",,,,,,0.0,1
"2019-07-18",,,,,,0.0,1
"2019-07-19",,,,,,0.0,1
"2019-07-20",,,,,,0.0,1
"2019-07-21",,,,,,0.0,1
"2019-07-22",,,,,,0.0,1
"2019-07-23",,,,,,0.0,1
"2019-07-24",,,,,,0.0,1
"2019-07-25",,,,,,0.0,1
"2019-07-26",,,,,,0.0,1
"2019-07-27",,,,,,0.0,1
"2019-07-28",,,,,,0.0,1
"2019-07-29",,,,,,0.0,1
"2019-07-30",,,,,,0.0,1
"2019-07-31",,,,,,0.0,1
